player_id,season,week,format,position,score,vor,tier,debug_components
00-0039723,2024,6,redraft,QB,41.74782428940568,-6.186744186046518,2,"{'opp': 25.77519379844961, 'eff': 57.55813953488372, 'role': 0.516795865633075, 'team': 76.48578811369508, 'health': 0.0, 'sos': -10.799999999999997}"
00-0039732,2024,6,redraft,QB,31.916304909560726,-16.01826356589147,4,"{'opp': 7.170542635658915, 'eff': 56.007751937984494, 'role': 19.638242894056848, 'team': 37.72609819121447, 'health': 0.0, 'sos': 1.5}"
00-0039797,2024,6,redraft,QB,51.66406718346253,3.7294987080103326,1,"{'opp': 37.4031007751938, 'eff': 67.63565891472868, 'role': 43.927648578811365, 'team': 59.9483204134367, 'health': 0.0, 'sos': 3.1000000000000014}"
00-0039801,2024,6,redraft,QB,32.20751421188631,-15.727054263565883,4,"{'opp': 14.34108527131783, 'eff': 42.054263565891475, 'role': 37.72609819121447, 'team': 40.05167958656332, 'health': 0.0, 'sos': 11.700000000000003}"
00-0039851,2024,6,redraft,QB,44.81213953488372,-3.1224289405684758,2,"{'opp': 19.186046511627907, 'eff': 52.13178294573643, 'role': 58.91472868217054, 'team': 65.89147286821706, 'health': 0.0, 'sos': -12.299999999999997}"
00-0039910,2024,6,redraft,QB,37.64867700258398,-10.285891472868215,3,"{'opp': 12.403100775193797, 'eff': 72.48062015503876, 'role': 2.0671834625323, 'team': 45.47803617571059, 'health': 0.0, 'sos': -11.299999999999997}"
00-0039917,2024,6,redraft,QB,28.060573643410855,-19.87399483204134,4,"{'opp': 38.565891472868216, 'eff': 20.736434108527135, 'role': 14.987080103359174, 'team': 45.73643410852713, 'health': 0.0, 'sos': -11.700000000000003}"
00-0039918,2024,6,redraft,QB,38.546341085271315,-9.38822739018088,3,"{'opp': 12.4031007751938, 'eff': 75.7751937984496, 'role': 6.2015503875969, 'team': 40.31007751937984, 'health': 0.0, 'sos': -3.3999999999999986}"
00-0039923,2024,6,redraft,QB,32.013266149870795,-15.9213023255814,4,"{'opp': 21.705426356589147, 'eff': 48.06201550387597, 'role': 13.953488372093025, 'team': 36.950904392764855, 'health': 0.0, 'sos': 14.099999999999994}"
00-0023459,2024,7,redraft,QB,32.18109043927648,-15.943596899224808,3,"{'opp': 21.124031007751935, 'eff': 40.69767441860465, 'role': 57.88113695090439, 'team': 21.188630490956076, 'health': 0.0, 'sos': -13.200000000000003}"
00-0026143,2024,7,redraft,QB,24.6486149870801,-23.476072351421188,4,"{'opp': 32.945736434108525, 'eff': 21.89922480620155, 'role': 33.0749354005168, 'team': 17.57105943152455, 'health': 0.0, 'sos': 13.600000000000001}"
00-0026158,2024,7,redraft,QB,30.514165374677006,-17.610521963824283,3,"{'opp': 39.72868217054264, 'eff': 9.30232558139535, 'role': 27.39018087855297, 'team': 66.40826873385014, 'health': 0.0, 'sos': -3.200000000000003}"
00-0026300,2024,7,redraft,QB,22.771136950904395,-25.353550387596894,4,"{'opp': 7.558139534883721, 'eff': 24.612403100775193, 'role': 2.5839793281653747, 'team': 59.9483204134367, 'health': 0.0, 'sos': -5.5}"
00-0026498,2024,7,redraft,QB,25.06315762273902,-23.06152971576227,4,"{'opp': 20.54263565891473, 'eff': 20.54263565891473, 'role': 16.5374677002584, 'team': 52.45478036175711, 'health': 0.0, 'sos': -11.700000000000003}"
00-0027973,2024,7,redraft,QB,36.140620155038754,-11.984067183462535,2,"{'opp': 10.852713178294573, 'eff': 59.883720930232556, 'role': 50.645994832041346, 'team': 24.806201550387595, 'health': 0.0, 'sos': -4.5}"
00-0028118,2024,7,redraft,QB,48.12468733850129,0.0,1,"{'opp': 16.472868217054263, 'eff': 80.23255813953489, 'role': 54.263565891472865, 'team': 37.46770025839793, 'health': 0.0, 'sos': 14.599999999999994}"
00-0028986,2024,7,redraft,QB,42.707798449612405,-5.416888888888884,1,"{'opp': 36.434108527131784, 'eff': 57.751937984496124, 'role': 15.762273901808785, 'team': 55.03875968992247, 'health': 0.0, 'sos': 0.7000000000000028}"
00-0029263,2024,7,redraft,QB,34.288583979328166,-13.836103359173123,3,"{'opp': 19.186046511627907, 'eff': 43.6046511627907, 'role': 31.52454780361757, 'team': 48.57881136950903, 'health': 0.0, 'sos': -10.700000000000003}"
00-0029604,2024,7,redraft,QB,39.22373643410853,-8.900950904392758,2,"{'opp': 34.689922480620154, 'eff': 34.49612403100775, 'role': 35.1421188630491, 'team': 65.89147286821705, 'health': 0.0, 'sos': 1.3999999999999986}"
00-0030565,2024,7,redraft,QB,48.89581912144703,0.7711317829457442,1,"{'opp': 39.92248062015504, 'eff': 59.883720930232556, 'role': 62.273901808785524, 'team': 42.894056847545215, 'health': 0.0, 'sos': 1.7999999999999972}"
00-0031237,2024,7,redraft,QB,40.63239276485788,-7.492294573643406,2,"{'opp': 19.961240310077518, 'eff': 37.7906976744186, 'role': 51.6795865633075, 'team': 74.67700258397933, 'health': 0.0, 'sos': -13.600000000000001}"
00-0031280,2024,7,redraft,QB,38.36286304909561,-9.76182428940568,2,"{'opp': 31.2015503875969, 'eff': 55.81395348837209, 'role': 26.356589147286822, 'team': 35.40051679586563, 'health': 0.0, 'sos': -0.29999999999999716}"
00-0031345,2024,7,redraft,QB,36.81090439276486,-11.313782945736428,2,"{'opp': 13.953488372093023, 'eff': 41.86046511627907, 'role': 51.6795865633075, 'team': 55.297157622739014, 'health': 0.0, 'sos': -7.0}"
00-0031503,2024,7,redraft,QB,31.71508527131783,-16.40960206718346,3,"{'opp': 27.906976744186046, 'eff': 28.294573643410853, 'role': 28.42377260981912, 'team': 53.48837209302326, 'health': 0.0, 'sos': -6.299999999999997}"
00-0031800,2024,7,redraft,QB,30.503653746770027,-17.621033591731262,3,"{'opp': 11.627906976744185, 'eff': 18.217054263565892, 'role': 62.01550387596899, 'team': 60.98191214470285, 'health': 0.0, 'sos': -13.899999999999999}"
00-0032156,2024,7,redraft,QB,37.89001550387597,-10.234671834625317,2,"{'opp': 10.077519379844961, 'eff': 47.28682170542636, 'role': 30.49095607235142, 'team': 72.09302325581395, 'health': 0.0, 'sos': -8.600000000000001}"
00-0032268,2024,7,redraft,QB,47.55959173126616,-0.5650956072351292,1,"{'opp': 43.21705426356589, 'eff': 46.12403100775194, 'role': 59.431524547803626, 'team': 57.105943152454785, 'health': 0.0, 'sos': 13.799999999999997}"
00-0032434,2024,7,redraft,QB,36.79401550387596,-11.330671834625328,2,"{'opp': 22.480620155038757, 'eff': 71.51162790697674, 'role': 4.909560723514212, 'team': 27.131782945736433, 'health': 0.0, 'sos': -0.8999999999999986}"
00-0032436,2024,7,redraft,QB,39.04480620155039,-9.079881136950902,2,"{'opp': 9.302325581395348, 'eff': 59.68992248062015, 'role': 48.83720930232558, 'team': 43.41085271317829, 'health': 0.0, 'sos': -9.0}"
00-0032792,2024,7,redraft,QB,49.11072868217054,0.9860413436692497,1,"{'opp': 19.96124031007752, 'eff': 62.5968992248062, 'role': 44.444444444444436, 'team': 76.74418604651163, 'health': 0.0, 'sos': 9.799999999999997}"
00-0032950,2024,7,redraft,QB,34.215705426356585,-13.908981912144704,3,"{'opp': 23.837209302325583, 'eff': 42.054263565891475, 'role': 13.436692506459949, 'team': 58.13953488372093, 'health': 0.0, 'sos': -5.299999999999997}"
00-0033077,2024,7,redraft,QB,50.83669250645995,2.712005167958658,1,"{'opp': 40.69767441860465, 'eff': 62.79069767441861, 'role': 35.65891472868217, 'team': 67.18346253229974, 'health': 0.0, 'sos': -5.0}"
00-0033106,2024,7,redraft,QB,31.910072351421185,-16.214614987080104,3,"{'opp': 15.503875968992247, 'eff': 55.62015503875969, 'role': 7.751937984496124, 'team': 38.50129198966408, 'health': 0.0, 'sos': -14.799999999999997}"
00-0033119,2024,7,redraft,QB,50.388304909560716,2.2636175710594273,1,"{'opp': 29.069767441860463, 'eff': 75.7751937984496, 'role': 25.83979328165375, 'team': 64.8578811369509, 'health': 0.0, 'sos': -12.399999999999999}"
00-0033275,2024,7,redraft,QB,35.99635142118863,-12.128335917312661,2,"{'opp': 21.317829457364343, 'eff': 56.2015503875969, 'role': 28.682170542635657, 'team': 33.85012919896641, 'health': 0.0, 'sos': -3.799999999999997}"
00-0033319,2024,7,redraft,QB,31.925043927648577,-16.199643410852712,3,"{'opp': 31.2015503875969, 'eff': 34.689922480620154, 'role': 11.886304909560723, 'team': 51.42118863049095, 'health': 0.0, 'sos': -4.200000000000003}"
00-0033537,2024,7,redraft,QB,34.206496124031005,-13.918191214470284,3,"{'opp': 30.813953488372093, 'eff': 29.069767441860467, 'role': 48.06201550387596, 'team': 45.736434108527135, 'health': 0.0, 'sos': -1.3999999999999986}"
00-0033662,2024,7,redraft,QB,44.90568992248062,-3.2189974160206702,1,"{'opp': 34.10852713178294, 'eff': 57.94573643410852, 'role': 25.322997416020673, 'team': 62.01550387596899, 'health': 0.0, 'sos': -5.200000000000003}"
00-0033869,2024,7,redraft,QB,32.00074418604651,-16.12394315245478,3,"{'opp': 12.984496124031008, 'eff': 37.7906976744186, 'role': 16.5374677002584, 'team': 65.11627906976744, 'health': 0.0, 'sos': 1.2000000000000028}"
00-0033873,2024,7,redraft,QB,31.870036175710588,-16.2546511627907,3,"{'opp': 16.666666666666668, 'eff': 28.875968992248062, 'role': 36.43410852713178, 'team': 59.94832041343668, 'health': 0.0, 'sos': 7.100000000000001}"
00-0033936,2024,7,redraft,QB,36.86048578811369,-11.264201550387597,2,"{'opp': 23.643410852713178, 'eff': 37.984496124031004, 'role': 47.54521963824289, 'team': 52.19638242894056, 'health': 0.0, 'sos': 4.200000000000003}"
00-0033949,2024,7,redraft,QB,36.30503875968992,-11.819648578811368,2,"{'opp': 42.82945736434109, 'eff': 42.63565891472869, 'role': 10.852713178294573, 'team': 45.736434108527135, 'health': 0.0, 'sos': -5.0}"
00-0033958,2024,7,redraft,QB,41.60987596899225,-6.51481136950904,2,"{'opp': 41.47286821705426, 'eff': 54.457364341085274, 'role': 29.45736434108527, 'team': 39.53488372093023, 'health': 0.0, 'sos': -7.200000000000003}"
00-0034177,2024,7,redraft,QB,36.221891472868215,-11.902795865633074,2,"{'opp': 34.10852713178295, 'eff': 36.82170542635659, 'role': 45.99483204134367, 'team': 38.75968992248062, 'health': 0.0, 'sos': 7.799999999999997}"
00-0034401,2024,7,redraft,QB,47.57814987080103,-0.5465374677002615,1,"{'opp': 37.4031007751938, 'eff': 62.01550387596899, 'role': 43.927648578811365, 'team': 49.35400516795866, 'health': 0.0, 'sos': 3.1000000000000014}"
00-0034438,2024,7,redraft,QB,24.70331266149871,-23.42137467700258,4,"{'opp': 4.651162790697674, 'eff': 23.449612403100772, 'role': 51.6795865633075, 'team': 37.72609819121447, 'health': 0.0, 'sos': 1.7999999999999972}"
00-0034577,2024,7,redraft,QB,45.4606046511628,-2.6640826873384924,1,"{'opp': 14.534883720930232, 'eff': 63.17829457364341, 'role': 23.25581395348837, 'team': 82.17054263565892, 'health': 0.0, 'sos': -10.399999999999999}"
00-0034737,2024,7,redraft,QB,41.84845478036175,-6.27623255813954,2,"{'opp': 13.953488372093023, 'eff': 60.65891472868217, 'role': 4.651162790697675, 'team': 82.42894056847545, 'health': 0.0, 'sos': -2.700000000000003}"
00-0034771,2024,7,redraft,QB,53.033824289405686,4.909136950904397,1,"{'opp': 33.13953488372093, 'eff': 72.48062015503876, 'role': 64.59948320413436, 'team': 49.354005167958654, 'health': 0.0, 'sos': -9.0}"
00-0034796,2024,7,redraft,QB,45.429498708010335,-2.6951886304909536,1,"{'opp': 15.891472868217054, 'eff': 77.51937984496124, 'role': 51.6795865633075, 'team': 31.52454780361757, 'health': 0.0, 'sos': 13.399999999999999}"
00-0034855,2024,7,redraft,QB,33.954547803617565,-14.170139534883724,3,"{'opp': 31.2015503875969, 'eff': 26.93798449612403, 'role': 63.04909560723514, 'team': 36.692506459948326, 'health': 0.0, 'sos': -3.5}"
00-0034857,2024,7,redraft,QB,44.294987080103354,-3.829700258397935,1,"{'opp': 27.32558139534884, 'eff': 57.945736434108525, 'role': 27.90697674418605, 'team': 64.08268733850129, 'health': 0.0, 'sos': 9.0}"
00-0034869,2024,7,redraft,QB,45.36132816537468,-2.7633591731266094,1,"{'opp': 43.6046511627907, 'eff': 53.48837209302325, 'role': 55.8139534883721, 'team': 36.17571059431524, 'health': 0.0, 'sos': 6.600000000000001}"
00-0034899,2024,7,redraft,QB,28.804459948320407,-19.320227390180882,4,"{'opp': 19.186046511627907, 'eff': 52.325581395348834, 'role': 2.8423772609819125, 'team': 26.09819121447028, 'health': 0.0, 'sos': 2.3999999999999986}"
00-0034955,2024,7,redraft,QB,29.282263565891476,-18.842423772609813,4,"{'opp': 11.627906976744185, 'eff': 44.57364341085271, 'role': 24.031007751937988, 'team': 37.2093023255814, 'health': 0.0, 'sos': -13.600000000000001}"
00-0035100,2024,7,redraft,QB,25.084847545219635,-23.039839793281654,4,"{'opp': 18.7984496124031, 'eff': 35.65891472868217, 'role': 2.8423772609819125, 'team': 38.50129198966408, 'health': 0.0, 'sos': -11.100000000000001}"
00-0035146,2024,7,redraft,QB,50.847524547803616,2.7228372093023268,1,"{'opp': 31.782945736434105, 'eff': 75.0, 'role': 24.8062015503876, 'team': 63.82428940568476, 'health': 0.0, 'sos': 8.299999999999997}"
00-0035228,2024,7,redraft,QB,34.10784496124031,-14.016842377260978,3,"{'opp': 19.76744186046512, 'eff': 46.89922480620155, 'role': 49.61240310077519, 'team': 27.906976744186043, 'health': 0.0, 'sos': -13.600000000000001}"
00-0035251,2024,7,redraft,QB,28.171545219638244,-19.953142118863045,4,"{'opp': 27.906976744186046, 'eff': 33.91472868217054, 'role': 21.705426356589147, 'team': 29.97416020671835, 'health': 0.0, 'sos': 3.700000000000003}"
00-0035264,2024,7,redraft,QB,43.57893023255814,-4.545757105943146,1,"{'opp': 44.18604651162791, 'eff': 53.48837209302326, 'role': 26.873385012919897, 'team': 49.6124031007752, 'health': 0.0, 'sos': -7.100000000000001}"
00-0035282,2024,7,redraft,QB,31.08344186046512,-17.04124547803617,3,"{'opp': 29.651162790697672, 'eff': 47.28682170542636, 'role': 9.819121447028424, 'team': 27.90697674418605, 'health': 0.0, 'sos': 3.299999999999997}"
00-0035289,2024,7,redraft,QB,28.024273901808783,-20.100413436692506,4,"{'opp': 7.3643410852713185, 'eff': 47.28682170542635, 'role': 1.03359173126615, 'team': 48.57881136950905, 'health': 0.0, 'sos': -11.899999999999999}"
00-0035704,2024,7,redraft,QB,37.1311834625323,-10.99350387596899,2,"{'opp': 23.64341085271318, 'eff': 56.97674418604651, 'role': 48.57881136950905, 'team': 19.638242894056848, 'health': 0.0, 'sos': 3.200000000000003}"
00-0035710,2024,7,redraft,QB,47.07737467700259,-1.047312661498701,1,"{'opp': 47.28682170542635, 'eff': 52.13178294573644, 'role': 37.2093023255814, 'team': 56.33074935400517, 'health': 0.0, 'sos': 8.100000000000001}"
00-0035993,2024,7,redraft,QB,48.8574677002584,0.7327803617571078,1,"{'opp': 35.46511627906977, 'eff': 74.6124031007752, 'role': 8.2687338501292, 'team': 64.08268733850129, 'health': 0.0, 'sos': -9.0}"
00-0036197,2024,7,redraft,QB,41.43368992248062,-6.6909974160206716,2,"{'opp': 12.015503875968992, 'eff': 51.93798449612403, 'role': 20.15503875968992, 'team': 85.27131782945736, 'health': 0.0, 'sos': 8.700000000000003}"
00-0036212,2024,7,redraft,QB,38.165875968992246,-9.958811369509043,2,"{'opp': 14.147286821705427, 'eff': 68.7984496124031, 'role': 1.03359173126615, 'team': 51.16279069767442, 'health': 0.0, 'sos': 8.100000000000001}"
00-0036264,2024,7,redraft,QB,40.57561757105943,-7.549069767441857,2,"{'opp': 15.116279069767444, 'eff': 55.03875968992248, 'role': 17.57105943152455, 'team': 73.1266149870801, 'health': 0.0, 'sos': 13.600000000000001}"
00-0036312,2024,7,redraft,QB,38.334992248062015,-9.789695090439274,2,"{'opp': 26.74418604651163, 'eff': 55.81395348837209, 'role': 0.0, 'team': 61.24031007751938, 'health': 0.0, 'sos': -6.700000000000003}"
00-0036355,2024,7,redraft,QB,44.504124031007755,-3.6205633074935335,1,"{'opp': 23.837209302325583, 'eff': 66.47286821705427, 'role': 31.52454780361757, 'team': 52.713178294573645, 'health': 0.0, 'sos': 0.3999999999999986}"
00-0036384,2024,7,redraft,QB,35.07173126614987,-13.05295607235142,3,"{'opp': 30.813953488372093, 'eff': 50.0, 'role': 10.852713178294573, 'team': 40.0516795865633, 'health': 0.0, 'sos': 11.5}"
00-0036389,2024,7,redraft,QB,31.443937984496127,-16.68074935400516,3,"{'opp': 13.759689922480622, 'eff': 41.86046511627907, 'role': 44.96124031007752, 'team': 33.333333333333336, 'health': 0.0, 'sos': -2.8999999999999986}"
00-0036442,2024,7,redraft,QB,25.749974160206722,-22.374713178294567,4,"{'opp': 5.813953488372094, 'eff': 36.434108527131784, 'role': 17.57105943152455, 'team': 44.44444444444445, 'health': 0.0, 'sos': 1.0}"
00-0036679,2024,7,redraft,QB,28.27798449612403,-19.84670284237726,4,"{'opp': 12.4031007751938, 'eff': 51.74418604651163, 'role': 7.235142118863049, 'team': 29.45736434108527, 'health': 0.0, 'sos': 4.5}"
00-0036879,2024,7,redraft,QB,39.63004134366925,-8.494645994832041,2,"{'opp': 20.930232558139533, 'eff': 68.21705426356588, 'role': 11.886304909560723, 'team': 44.702842377260986, 'health': 0.0, 'sos': -10.100000000000001}"
00-0036898,2024,7,redraft,QB,44.30361757105943,-3.8210697674418554,1,"{'opp': 32.751937984496124, 'eff': 74.4186046511628, 'role': 8.2687338501292, 'team': 42.894056847545215, 'health': 0.0, 'sos': 12.5}"
00-0036928,2024,7,redraft,QB,40.59544702842377,-7.529240310077519,2,"{'opp': 23.06201550387597, 'eff': 50.00000000000001, 'role': 39.276485788113696, 'team': 56.072351421188635, 'health': 0.0, 'sos': 11.200000000000003}"
00-0036929,2024,7,redraft,QB,46.4566976744186,-1.6679896640826897,1,"{'opp': 40.310077519379846, 'eff': 57.558139534883715, 'role': 50.90439276485788, 'team': 43.41085271317829, 'health': 0.0, 'sos': -4.200000000000003}"
00-0036945,2024,7,redraft,QB,44.98899224806201,-3.1356950904392775,1,"{'opp': 26.55038759689922, 'eff': 47.674418604651166, 'role': 63.04909560723514, 'team': 59.68992248062016, 'health': 0.0, 'sos': 13.5}"
00-0036971,2024,7,redraft,QB,33.38215503875969,-14.742532299741598,3,"{'opp': 31.782945736434108, 'eff': 28.29457364341085, 'role': 42.89405684754522, 'team': 44.1860465116279, 'health': 0.0, 'sos': 13.100000000000001}"
00-0036972,2024,7,redraft,QB,25.00768992248062,-23.11699741602067,4,"{'opp': 17.829457364341085, 'eff': 19.96124031007752, 'role': 11.886304909560723, 'team': 58.91472868217054, 'health': 0.0, 'sos': -0.10000000000000142}"
00-0037012,2024,7,redraft,QB,46.3838708010336,-1.740816537467687,1,"{'opp': 32.751937984496124, 'eff': 59.88372093023256, 'role': 33.0749354005168, 'team': 60.20671834625323, 'health': 0.0, 'sos': 11.700000000000003}"
00-0037013,2024,7,redraft,QB,27.099173126614982,-21.025514211886307,4,"{'opp': 24.22480620155039, 'eff': 39.922480620155035, 'role': 4.1343669250646, 'team': 32.29974160206718, 'health': 0.0, 'sos': -0.5}"
00-0037068,2024,7,redraft,QB,45.91557105943153,-2.209116279069761,1,"{'opp': 43.798449612403104, 'eff': 55.81395348837209, 'role': 60.46511627906977, 'team': 32.81653746770026, 'health': 0.0, 'sos': -10.100000000000001}"
00-0037077,2024,7,redraft,QB,37.172134366925064,-10.952552971576225,2,"{'opp': 33.72093023255814, 'eff': 50.1937984496124, 'role': 8.2687338501292, 'team': 48.57881136950903, 'health': 0.0, 'sos': 10.899999999999999}"
00-0037175,2024,7,redraft,QB,34.81679069767443,-13.307896640826861,3,"{'opp': 20.348837209302324, 'eff': 49.224806201550386, 'role': 13.695090439276486, 'team': 52.713178294573645, 'health': 0.0, 'sos': -4.799999999999997}"
00-0037324,2024,7,redraft,QB,50.36904909560724,2.244361757105949,1,"{'opp': 24.612403100775193, 'eff': 67.05426356589147, 'role': 40.82687338501292, 'team': 71.83462532299741, 'health': 0.0, 'sos': 12.799999999999997}"
