player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,team_pass_rate,injury_status,dnp_weeks_rolling,sos_ctx
00-0034383,2024,1,TE,HOU,65.13,21.418,0.559,0.914,1.0,1.0,1.0,1.845,3.12,0.174,0.504,0.0,0.024,54.011,11.355,,healthy,0,60.562
00-0034386,2024,1,WR,KC,61.901,35.228,0.359,1.0,1.0,1.0,1.0,2.973,5.111,1.879,0.486,0.0,-0.031,62.401,12.912,,healthy,0,61.726
00-0034395,2024,1,WR,DET,75.937,30.176,0.402,1.0,1.0,1.0,1.0,1.311,7.9,1.255,0.48,0.0,-0.018,65.544,13.38,,healthy,0,43.44
00-0034401,2024,1,QB,BUF,97.32,0.0,0.0,1.0,0.0,0.532,0.457,1.874,3.61,2.502,0.504,0.037,0.073,64.51,9.789,,healthy,0,40.818
00-0034406,2024,1,WR,BUF,54.648,39.714,0.569,1.0,1.0,1.0,1.0,1.341,5.327,2.308,0.632,0.0,0.053,59.305,13.965,,healthy,0,57.428
00-0034407,2024,1,WR,ATL,65.78,32.927,0.373,1.0,1.0,1.0,1.0,2.118,4.931,1.032,0.51,0.0,0.124,59.418,9.774,,healthy,0,45.942
00-0034411,2024,1,WR,SF,42.248,25.387,1.07,1.0,1.0,1.0,1.0,1.869,6.805,2.806,0.52,0.0,-0.019,57.061,13.075,,healthy,0,46.069
00-0034414,2024,1,RB,PIT,45.923,23.767,0.421,1.0,1.0,1.0,1.0,2.805,6.124,2.144,0.491,0.0,0.097,64.104,12.903,,healthy,0,53.433
00-0034418,2024,1,WR,NO,75.307,30.115,0.537,1.0,1.0,1.0,1.0,1.439,8.807,1.083,0.524,0.0,0.018,61.313,11.915,,healthy,0,43.743
00-0034419,2024,1,WR,MIA,24.9,37.585,0.428,1.0,1.0,1.0,1.0,2.353,9.475,0.19,0.55,0.0,0.109,66.878,11.143,,healthy,0,54.099
00-0034433,2024,1,RB,HOU,74.445,11.235,0.432,1.0,1.0,1.0,1.0,2.828,8.371,3.332,0.411,0.0,-0.02,53.607,12.694,,healthy,0,33.221
00-0034438,2024,1,QB,CIN,46.368,0.0,0.0,1.0,0.0,1.0,1.0,0.967,6.378,2.022,0.504,0.211,0.105,58.959,12.153,,healthy,0,44.373
00-0034487,2024,1,WR,MIN,41.547,36.21,0.356,1.0,1.0,1.0,1.0,1.457,3.182,1.574,0.32,0.0,0.12,70.201,13.546,,healthy,0,38.657
00-0034521,2024,1,WR,NYJ,86.069,41.553,0.365,1.0,1.0,1.0,1.0,1.594,12.11,1.682,0.368,0.0,0.02,57.373,7.869,,healthy,0,61.446
00-0034575,2024,1,TE,TB,52.883,16.933,0.747,0.173,1.0,1.0,1.0,0.964,10.415,0.805,0.401,0.0,-0.006,60.881,12.501,,healthy,0,35.12
00-0034577,2024,1,QB,PIT,86.88,0.0,0.0,1.0,0.0,1.0,1.0,2.172,6.66,0.713,0.483,-0.06,-0.036,64.464,15.715,,healthy,0,46.543
00-0034613,2024,1,TE,CIN,57.434,25.596,0.575,0.102,1.0,1.0,1.0,1.591,8.764,0.847,0.512,0.0,0.006,70.082,13.748,,healthy,0,52.167
00-0034646,2024,1,WR,MIN,63.502,27.141,0.588,0.595,1.0,1.0,1.0,1.696,4.419,1.652,0.458,0.0,0.005,71.433,11.154,,healthy,0,60.662
00-0034653,2024,1,WR,DAL,50.335,33.398,0.755,0.442,1.0,1.0,1.0,2.39,6.559,2.698,0.364,0.0,-0.031,56.173,9.828,,healthy,0,49.824
00-0034681,2024,1,RB,TB,100.0,27.272,0.42,1.0,1.0,1.0,1.0,1.388,9.885,2.58,0.546,0.0,-0.02,56.341,13.372,,healthy,0,47.586
00-0034732,2024,1,WR,GB,77.79,35.33,0.745,1.0,1.0,1.0,1.0,2.64,6.797,1.328,0.54,0.0,-0.028,67.518,11.715,,healthy,0,47.358
00-0034737,2024,1,QB,LAC,38.623,0.0,0.0,1.0,0.0,1.0,1.0,2.171,9.678,0.761,0.411,0.269,0.078,57.325,11.505,,healthy,0,60.461
00-0034750,2024,1,RB,CAR,67.792,21.675,0.458,1.0,1.0,1.0,1.0,1.626,9.436,0.085,0.478,0.0,-0.004,67.623,10.951,,healthy,0,44.904
00-0034753,2024,1,TE,BAL,77.128,29.039,0.469,0.339,1.0,1.0,1.0,2.211,3.696,0.722,0.649,0.0,0.083,61.269,7.101,,healthy,0,32.529
00-0034764,2024,1,WR,LV,66.51,28.465,0.646,1.0,1.0,1.0,1.0,0.982,5.024,2.935,0.446,0.0,0.06,61.515,13.403,,healthy,0,43.841
00-0034765,2024,1,WR,DET,44.264,35.692,0.753,1.0,1.0,1.0,1.0,0.981,4.85,2.925,0.369,0.0,0.009,62.624,11.665,,healthy,0,46.929
00-0034771,2024,1,QB,TEN,83.423,0.0,0.0,1.0,0.0,1.0,1.0,1.398,5.677,0.0,0.579,-0.026,0.129,69.611,13.626,,healthy,0,60.925
00-0034775,2024,1,WR,JAX,72.713,36.605,0.503,1.0,1.0,1.0,1.0,2.299,3.742,0.835,0.486,0.0,0.133,58.387,12.726,,healthy,0,58.07
00-0034777,2024,1,WR,LAC,24.189,32.735,0.453,1.0,1.0,1.0,1.0,1.468,6.662,0.694,0.434,0.0,0.04,66.631,15.911,,healthy,0,40.265
00-0034791,2024,1,RB,CLE,76.026,22.001,0.485,1.0,1.0,1.0,1.0,1.892,9.774,2.002,0.438,0.0,-0.019,60.947,12.711,,healthy,0,41.118
00-0034796,2024,1,QB,BAL,93.614,0.0,0.0,1.0,0.0,1.0,1.0,1.946,7.221,0.09,0.326,0.119,0.017,65.734,9.611,,healthy,0,47.528
00-0034798,2024,1,TE,MIA,78.142,32.586,0.236,1.0,1.0,1.0,1.0,1.217,8.955,1.527,0.528,0.0,0.064,52.581,11.619,,healthy,0,44.603
00-0034808,2024,1,RB,CLE,49.212,41.14,0.435,1.0,1.0,1.0,1.0,3.056,8.715,2.811,0.306,0.0,0.078,64.377,7.868,,healthy,0,52.822
00-0034827,2024,1,WR,CHI,26.467,29.497,0.689,1.0,1.0,1.0,1.0,2.788,6.456,0.607,0.417,0.0,-0.029,57.478,15.262,,healthy,0,38.079
00-0034829,2024,1,TE,CIN,77.18,21.189,0.995,1.0,1.0,1.0,1.0,3.063,4.922,0.65,0.324,0.0,-0.015,62.631,7.562,,healthy,0,53.423
00-0034830,2024,1,TE,LAC,54.828,25.921,0.412,0.198,1.0,1.0,1.0,2.287,3.694,3.73,0.416,0.0,-0.001,69.268,7.558,,healthy,0,41.65
00-0034837,2024,1,WR,TEN,71.244,23.988,0.801,0.09,1.0,1.0,1.0,3.313,3.965,3.264,0.452,0.0,0.049,68.55,13.975,,healthy,0,41.023
00-0034838,2024,1,RB,LA,82.181,18.885,0.503,1.0,1.0,1.0,1.0,2.707,6.592,1.332,0.351,0.0,0.007,65.488,11.669,,healthy,0,61.84
00-0034844,2024,1,RB,PHI,68.753,30.758,0.484,1.0,1.0,1.0,1.0,2.197,7.117,1.173,0.467,0.0,-0.005,65.85,9.836,,healthy,0,61.497
00-0034854,2024,1,WR,ATL,39.089,26.003,0.913,1.0,1.0,1.0,1.0,1.256,3.631,3.272,0.623,0.0,0.044,54.726,10.294,,healthy,0,61.108
00-0034855,2024,1,QB,TB,53.329,0.0,0.0,1.0,0.0,1.0,1.0,3.276,4.272,2.08,0.413,0.173,-0.043,70.307,15.164,,healthy,0,41.89
00-0034857,2024,1,QB,BUF,46.191,0.0,0.0,1.0,0.0,1.0,1.0,1.76,11.336,0.165,0.393,0.218,0.074,58.43,10.5,,healthy,0,34.212
00-0034860,2024,1,WR,NO,33.284,23.02,1.07,1.0,1.0,1.0,1.0,3.474,9.308,0.401,0.511,0.0,0.081,48.03,8.464,,healthy,0,50.944
00-0034867,2024,1,WR,SF,47.303,29.298,0.981,0.177,1.0,1.0,1.0,2.614,3.033,0.291,0.613,0.0,0.015,54.329,13.807,,healthy,0,45.755
00-0034869,2024,1,QB,MIN,86.342,0.0,0.0,1.0,0.0,1.0,1.0,2.027,7.761,2.617,0.37,0.246,0.076,61.725,10.71,,healthy,0,35.394
00-0034899,2024,1,QB,JAX,86.192,0.0,0.0,1.0,0.0,1.0,1.0,2.976,8.898,3.15,0.401,0.265,-0.026,60.979,6.686,,healthy,0,48.135
00-0034928,2024,1,WR,BAL,17.065,22.75,1.004,1.0,1.0,1.0,1.0,2.593,10.194,1.837,0.398,0.0,0.085,62.899,12.252,,healthy,0,53.807
00-0034955,2024,1,QB,MIN,71.648,0.0,0.0,1.0,0.0,1.0,1.0,2.093,4.73,0.698,0.433,0.116,0.002,59.612,11.034,,healthy,0,53.655
00-0034959,2024,1,RB,HOU,84.072,32.725,0.448,1.0,1.0,1.0,1.0,2.749,9.289,0.816,0.552,0.0,-0.002,58.745,13.947,,healthy,0,35.78
00-0034960,2024,1,WR,LV,54.738,24.562,0.652,0.253,1.0,1.0,1.0,1.892,6.7,0.09,0.582,0.0,-0.011,62.57,14.261,,healthy,0,48.155
00-0034970,2024,1,TE,HOU,41.301,21.892,0.596,1.0,1.0,1.0,1.0,1.986,9.692,3.351,0.483,0.0,0.063,58.291,10.278,,healthy,0,54.828
00-0034972,2024,1,RB,LV,80.666,22.617,0.449,1.0,1.0,1.0,1.0,1.962,3.179,2.363,0.527,0.0,0.053,57.519,14.219,,healthy,0,45.567
00-0034975,2024,1,RB,BAL,72.265,26.166,0.418,1.0,1.0,1.0,1.0,1.502,9.782,0.612,0.375,0.0,0.077,60.361,7.58,,healthy,0,42.525
00-0034981,2024,1,TE,NO,19.148,30.242,0.326,1.0,1.0,1.0,1.0,2.159,6.63,2.704,0.5,0.0,0.025,58.707,12.502,,healthy,0,31.192
00-0035021,2024,1,WR,IND,57.276,34.274,0.47,1.0,1.0,1.0,1.0,3.141,5.772,3.01,0.444,0.0,0.09,51.516,11.318,,healthy,0,41.54
00-0035039,2024,1,TE,CHI,60.171,24.839,0.634,0.814,1.0,1.0,1.0,0.974,4.714,2.316,0.35,0.0,0.004,61.526,13.885,,healthy,0,50.146
00-0035045,2024,1,WR,IND,88.868,33.325,0.634,0.69,1.0,1.0,1.0,2.101,7.227,3.385,0.485,0.0,-0.027,55.053,9.072,,healthy,0,49.09
00-0035099,2024,1,RB,PHI,51.017,30.523,0.433,1.0,1.0,1.0,1.0,2.863,4.594,0.699,0.547,0.0,-0.049,53.415,14.277,,healthy,0,38.995
00-0035100,2024,1,QB,CIN,92.984,0.0,0.0,1.0,0.0,1.0,1.0,2.607,4.684,2.65,0.531,0.034,0.092,61.604,9.323,,healthy,0,59.53
00-0035101,2024,1,WR,WAS,48.164,27.339,0.918,1.0,1.0,1.0,1.0,3.268,2.892,1.017,0.553,0.0,0.03,57.832,11.937,,healthy,0,36.277
00-0035125,2024,1,RB,MIA,37.518,27.51,0.432,1.0,1.0,1.0,1.0,3.12,10.266,0.423,0.366,0.0,0.059,60.581,14.855,,healthy,0,55.281
00-0035140,2024,1,WR,KC,48.649,38.847,0.41,1.0,1.0,1.0,1.0,1.472,4.595,2.347,0.564,0.0,0.05,69.094,11.098,,healthy,0,40.579
00-0035146,2024,1,QB,WAS,73.203,0.0,0.0,1.0,0.0,0.941,0.756,0.932,4.811,2.973,0.346,0.067,0.018,63.678,14.032,,healthy,0,49.162
00-0035164,2024,1,WR,TB,57.55,38.567,0.539,1.0,1.0,1.0,1.0,3.197,10.969,2.22,0.425,0.0,0.102,64.43,9.098,,healthy,0,37.738
00-0035208,2024,1,WR,WAS,35.114,29.921,0.464,0.877,1.0,1.0,1.0,2.985,7.171,2.081,0.528,0.0,0.097,65.471,9.166,,healthy,0,53.825
00-0035215,2024,1,WR,BAL,86.513,29.5,0.603,1.0,1.0,1.0,1.0,3.115,7.128,2.402,0.406,0.0,0.059,62.795,14.586,,healthy,0,49.344
00-0035216,2024,1,WR,HOU,28.011,35.842,0.305,1.0,1.0,1.0,1.0,1.618,6.262,2.444,0.459,0.0,-0.002,51.011,7.644,,healthy,0,44.122
00-0035222,2024,1,TE,LV,56.954,27.452,0.624,1.0,1.0,1.0,1.0,3.256,3.868,3.402,0.417,0.0,0.043,68.357,7.24,,healthy,0,38.442
00-0035228,2024,1,QB,ARI,45.109,0.0,0.0,1.0,0.0,1.0,1.0,1.114,9.632,2.451,0.485,0.243,0.046,57.981,14.776,,healthy,0,36.967
00-0035229,2024,1,TE,MIN,75.265,21.994,0.633,0.493,1.0,1.0,1.0,2.005,4.812,0.527,0.487,0.0,0.007,65.021,10.156,,healthy,0,43.788
00-0035243,2024,1,RB,CAR,40.766,16.393,0.493,1.0,1.0,1.0,1.0,1.481,5.846,3.352,0.407,0.0,0.064,55.637,13.963,,healthy,0,57.672
00-0035249,2024,1,TE,MIN,89.805,26.391,0.502,1.0,1.0,1.0,1.0,1.651,8.987,1.315,0.366,0.0,0.058,58.776,11.153,,healthy,0,43.638
00-0035250,2024,1,RB,NYG,45.323,40.856,0.48,1.0,1.0,1.0,1.0,2.465,6.737,2.639,0.387,0.0,0.017,66.574,11.177,,healthy,0,33.34
00-0035251,2024,1,QB,DAL,79.349,0.0,0.0,1.0,0.0,1.0,1.0,2.989,5.684,0.417,0.363,-0.023,0.108,53.41,11.19,,healthy,0,37.844
00-0035259,2024,1,TE,LV,72.152,25.236,0.859,0.178,1.0,1.0,1.0,1.607,11.807,0.955,0.508,0.0,0.118,62.934,11.569,,healthy,0,44.061
00-0035261,2024,1,RB,TEN,43.712,24.905,0.485,1.0,1.0,1.0,1.0,3.366,3.618,2.838,0.558,0.0,0.123,59.58,10.374,,healthy,0,54.941
00-0035264,2024,1,QB,DEN,38.401,0.0,0.0,1.0,0.0,1.0,1.0,1.732,7.214,2.701,0.37,0.201,0.033,68.723,10.89,,healthy,0,46.319
00-0035282,2024,1,QB,LAC,55.731,0.0,0.0,1.0,0.0,1.0,1.0,1.678,4.112,0.177,0.349,0.281,0.042,51.519,10.333,,healthy,0,37.842
00-0035289,2024,1,QB,LV,78.448,0.0,0.0,1.0,0.0,1.0,1.0,1.519,4.452,0.609,0.63,-0.044,0.082,57.147,6.863,,healthy,0,49.12
00-0035291,2024,1,RB,CIN,79.256,29.041,0.492,1.0,1.0,1.0,1.0,3.017,9.552,1.851,0.482,0.0,0.082,58.047,10.775,,healthy,0,31.457
00-0035297,2024,1,WR,DAL,46.62,32.138,0.754,1.0,1.0,1.0,1.0,1.99,2.732,2.5,0.342,0.0,0.071,54.458,11.092,,healthy,0,32.698
00-0035298,2024,1,WR,PIT,29.843,26.285,0.456,0.0,1.0,1.0,1.0,3.043,7.96,3.702,0.45,0.0,0.027,68.938,10.896,,healthy,0,35.801
00-0035308,2024,1,TE,CHI,50.177,26.106,0.448,0.727,1.0,1.0,1.0,2.567,3.752,2.856,0.45,0.0,-0.001,62.327,13.863,,healthy,0,47.302
00-0035311,2024,1,RB,JAX,69.234,13.123,0.445,1.0,1.0,1.0,1.0,2.304,4.822,0.685,0.57,0.0,0.021,48.302,11.436,,healthy,0,47.095
00-0035329,2024,1,TE,DEN,41.535,29.782,0.33,1.0,1.0,1.0,1.0,1.26,10.824,0.578,0.592,0.0,-0.02,61.501,13.907,,healthy,0,35.784
00-0035341,2024,1,WR,CAR,55.092,38.761,0.305,1.0,1.0,1.0,1.0,2.936,10.807,2.94,0.433,0.0,0.026,60.376,10.161,,healthy,0,53.438
00-0035345,2024,1,TE,HOU,76.158,20.894,0.407,1.0,1.0,1.0,1.0,2.879,11.441,3.799,0.383,0.0,-0.023,58.647,7.769,,healthy,0,61.979
00-0035356,2024,1,TE,WAS,21.444,29.92,0.646,1.0,1.0,1.0,1.0,2.764,10.225,0.954,0.418,0.0,0.07,57.267,8.405,,healthy,0,48.279
00-0035359,2024,1,WR,DEN,65.568,37.614,0.32,1.0,1.0,1.0,1.0,2.02,10.837,1.763,0.491,0.0,0.125,56.95,10.515,,healthy,0,49.469
00-0035399,2024,1,WR,TEN,49.764,28.024,0.465,1.0,1.0,1.0,1.0,0.951,3.438,1.372,0.471,0.0,0.128,56.656,8.96,,healthy,0,40.859
00-0035406,2024,1,WR,DEN,48.986,41.309,0.765,0.951,1.0,1.0,1.0,3.393,4.472,1.941,0.567,0.0,-0.014,52.384,12.208,,healthy,0,30.516
00-0035414,2024,1,WR,LV,62.873,32.784,1.019,1.0,1.0,1.0,1.0,2.859,9.437,2.727,0.604,0.0,-0.026,60.306,8.064,,healthy,0,41.099
00-0035436,2024,1,TE,PIT,24.825,26.157,0.767,1.0,1.0,1.0,1.0,2.138,3.661,1.261,0.365,0.0,0.076,55.651,8.022,,healthy,0,50.615
00-0035457,2024,1,WR,DAL,77.419,41.796,0.639,1.0,1.0,1.0,1.0,1.385,3.843,0.0,0.488,0.0,0.123,61.848,9.028,,healthy,0,42.394
00-0035480,2024,1,WR,NYJ,38.354,35.801,0.575,1.0,1.0,1.0,1.0,1.092,4.081,0.1,0.583,0.0,0.125,60.103,7.765,,healthy,0,43.728
00-0035500,2024,1,WR,ARI,84.864,40.827,0.491,1.0,1.0,1.0,1.0,1.891,4.187,3.066,0.482,0.0,0.074,58.198,13.34,,healthy,0,49.505
00-0035510,2024,1,WR,ARI,72.335,30.172,1.041,1.0,1.0,1.0,1.0,2.607,6.689,1.721,0.554,0.0,0.056,53.543,7.513,,healthy,0,37.56
00-0035527,2024,1,WR,PIT,27.201,40.962,0.528,0.391,1.0,1.0,1.0,1.562,4.076,0.903,0.407,0.0,-0.036,57.386,15.085,,healthy,0,41.338
00-0035529,2024,1,WR,CIN,56.693,23.353,1.253,0.658,1.0,1.0,1.0,1.916,7.825,1.566,0.4,0.0,0.037,58.432,9.103,,healthy,0,34.046
00-0035535,2024,1,WR,NYG,53.273,24.707,0.894,1.0,1.0,1.0,1.0,2.751,3.554,2.302,0.538,0.0,-0.047,60.239,11.528,,healthy,0,42.768
00-0035537,2024,1,RB,BUF,65.946,12.713,0.461,1.0,1.0,1.0,1.0,1.174,3.749,0.261,0.379,0.0,0.116,56.056,10.32,,healthy,0,44.854
00-0035544,2024,1,WR,DET,77.281,26.795,0.465,0.091,1.0,1.0,1.0,0.957,3.836,3.042,0.486,0.0,-0.04,60.256,8.496,,healthy,0,40.384
00-0035547,2024,1,TE,KC,36.424,28.159,0.634,0.166,1.0,1.0,1.0,1.825,8.506,1.894,0.315,0.0,0.05,58.898,13.654,,healthy,0,36.693
00-0035562,2024,1,TE,CAR,53.905,33.537,0.417,1.0,1.0,1.0,1.0,2.63,9.84,0.741,0.417,0.0,0.061,52.848,11.329,,healthy,0,37.566
00-0035567,2024,1,RB,DET,37.956,27.181,0.475,1.0,1.0,1.0,1.0,2.529,2.901,1.27,0.291,0.0,0.058,54.75,13.156,,healthy,0,57.253
00-0035572,2024,1,TE,DET,75.032,21.803,0.622,1.0,1.0,1.0,1.0,2.5,3.333,3.498,0.467,0.0,0.022,59.179,9.305,,healthy,0,37.557
00-0035593,2024,1,WR,IND,57.897,37.586,0.361,0.574,1.0,1.0,1.0,3.174,7.859,0.931,0.373,0.0,0.118,59.314,13.839,,healthy,0,53.087
00-0035594,2024,1,RB,CHI,79.98,23.037,0.412,1.0,1.0,1.0,1.0,2.442,3.283,1.12,0.36,0.0,-0.033,56.117,8.352,,healthy,0,37.731
00-0035602,2024,1,WR,LV,23.909,24.123,0.801,0.291,1.0,1.0,1.0,1.195,7.873,1.347,0.381,0.0,0.107,57.557,10.532,,healthy,0,48.254
00-0035621,2024,1,WR,CHI,41.664,26.907,0.599,1.0,1.0,1.0,1.0,3.232,10.756,0.484,0.376,0.0,0.021,61.256,13.082,,healthy,0,51.386
00-0035624,2024,1,TE,SEA,44.698,25.887,0.656,1.0,1.0,1.0,1.0,2.613,4.911,1.382,0.393,0.0,-0.025,63.36,14.391,,healthy,0,39.905
00-0035628,2024,1,RB,JAX,79.848,13.766,0.476,1.0,1.0,1.0,1.0,1.422,7.095,1.397,0.478,0.0,-0.001,69.795,15.947,,healthy,0,37.777
00-0035631,2024,1,TE,CIN,74.968,40.025,0.505,1.0,1.0,1.0,1.0,2.969,8.766,0.985,0.366,0.0,0.06,50.438,10.512,,healthy,0,40.943
00-0035639,2024,1,WR,PHI,27.903,28.033,0.766,0.168,1.0,1.0,1.0,2.161,9.418,1.917,0.332,0.0,0.094,63.448,9.751,,healthy,0,50.288
00-0035640,2024,1,WR,SEA,42.269,29.991,0.568,1.0,1.0,1.0,1.0,1.812,4.74,1.156,0.568,0.0,0.049,65.034,11.409,,healthy,0,60.709
00-0035644,2024,1,TE,SEA,31.675,18.923,0.735,0.433,1.0,1.0,1.0,1.142,10.839,0.676,0.345,0.0,0.004,60.38,8.208,,healthy,0,53.543
00-0035645,2024,1,WR,NYG,22.67,44.171,0.671,1.0,1.0,1.0,1.0,1.52,9.058,1.218,0.47,0.0,0.081,57.928,10.133,,healthy,0,57.615
00-0035659,2024,1,WR,WAS,56.291,39.893,0.233,1.0,1.0,1.0,1.0,2.776,8.296,1.968,0.511,0.0,0.012,60.267,12.739,,healthy,0,39.685
00-0035662,2024,1,WR,KC,40.113,36.846,0.503,0.0,1.0,1.0,1.0,2.479,4.017,2.883,0.43,0.0,0.116,55.898,11.243,,healthy,0,34.101
00-0035676,2024,1,WR,PHI,40.654,28.158,0.562,1.0,1.0,1.0,1.0,2.989,8.329,2.64,0.425,0.0,0.034,63.272,11.458,,healthy,0,53.766
00-0035685,2024,1,RB,DET,41.025,17.674,0.487,1.0,1.0,1.0,1.0,1.519,6.085,1.026,0.556,0.0,0.005,67.356,13.884,,healthy,0,53.015
00-0035689,2024,1,TE,BUF,53.281,25.198,0.624,0.728,1.0,1.0,1.0,2.225,7.032,1.328,0.429,0.0,0.07,54.63,10.251,,healthy,0,36.801
00-0035700,2024,1,RB,GB,61.022,34.507,0.471,1.0,1.0,1.0,1.0,2.457,8.061,3.425,0.337,0.0,0.106,51.938,12.978,,healthy,0,43.837
00-0035701,2024,1,WR,SEA,33.656,35.62,0.535,1.0,1.0,1.0,1.0,2.341,4.221,3.24,0.61,0.0,-0.024,68.238,12.204,,healthy,0,52.235
00-0035703,2024,1,WR,SEA,36.369,27.966,0.467,1.0,1.0,1.0,1.0,1.534,9.925,3.346,0.357,0.0,0.037,50.494,11.537,,healthy,0,60.478
00-0035704,2024,1,QB,NYG,45.889,0.0,0.0,1.0,0.0,0.379,0.288,1.08,10.564,2.899,0.491,0.215,0.007,61.472,11.313,,healthy,0,56.972
00-0035710,2024,1,QB,MIN,69.971,0.0,0.0,1.0,0.0,1.0,1.0,1.059,3.343,0.202,0.516,-0.039,0.12,57.876,12.749,,healthy,0,38.459
00-0035719,2024,1,WR,SF,25.178,21.121,0.525,1.0,1.0,1.0,1.0,2.401,10.861,0.781,0.631,0.0,0.065,57.051,11.581,,healthy,0,50.832
00-0035726,2024,1,RB,NYG,63.033,23.678,0.493,1.0,1.0,1.0,1.0,2.589,6.749,1.084,0.48,0.0,0.077,69.887,12.401,,healthy,0,62.156
00-0035769,2024,1,TE,BAL,45.22,25.825,0.863,1.0,1.0,1.0,1.0,2.698,5.293,3.786,0.499,0.0,0.083,58.672,9.35,,healthy,0,57.698
00-0035771,2024,1,TE,NE,58.337,30.841,0.669,0.494,1.0,1.0,1.0,1.735,8.574,3.424,0.636,0.0,0.015,62.554,13.336,,healthy,0,40.807
00-0035806,2024,1,RB,NE,56.987,16.944,0.497,1.0,1.0,1.0,1.0,2.214,8.81,0.293,0.612,0.0,0.068,56.872,11.502,,healthy,0,39.007
00-0035831,2024,1,RB,NO,86.6,40.843,0.51,1.0,1.0,1.0,1.0,1.368,3.815,0.256,0.521,0.0,0.091,59.432,8.436,,healthy,0,59.448
00-0035860,2024,1,RB,ARI,51.959,33.743,0.508,1.0,1.0,1.0,1.0,1.856,2.579,1.49,0.368,0.0,0.061,62.967,8.432,,healthy,0,39.527
00-0035869,2024,1,WR,ATL,65.199,35.45,0.448,1.0,1.0,1.0,1.0,3.248,10.207,1.662,0.529,0.0,0.048,60.561,12.06,,healthy,0,53.371
00-0035876,2024,1,WR,ARI,42.612,39.758,0.292,1.0,1.0,1.0,1.0,1.504,3.513,2.487,0.507,0.0,0.15,60.952,13.409,,healthy,0,51.953
00-0035891,2024,1,WR,SEA,50.876,36.903,0.249,1.0,1.0,1.0,1.0,2.986,8.836,0.573,0.534,0.0,-0.003,56.075,9.658,,healthy,0,47.479
00-0035924,2024,1,RB,PIT,70.448,37.572,0.499,1.0,1.0,1.0,1.0,1.602,9.036,2.967,0.557,0.0,0.086,61.942,14.753,,healthy,0,41.835
00-0035934,2024,1,WR,MIN,45.93,22.893,1.078,0.0,1.0,1.0,1.0,1.25,6.723,2.902,0.37,0.0,0.063,60.928,10.521,,healthy,0,42.516
00-0035956,2024,1,TE,CLE,52.78,20.093,0.644,1.0,1.0,1.0,1.0,1.435,5.569,3.564,0.317,0.0,-0.001,57.003,8.854,,healthy,0,34.244
00-0035973,2024,1,RB,SF,79.981,12.127,0.424,1.0,1.0,1.0,1.0,1.5,8.063,0.189,0.519,0.0,0.09,61.843,9.811,,healthy,0,47.31
00-0035976,2024,1,WR,CAR,44.402,37.077,0.672,0.805,1.0,1.0,1.0,1.925,8.195,1.351,0.469,0.0,0.04,56.473,8.609,,healthy,0,53.849
00-0035993,2024,1,QB,MIA,47.447,0.0,0.0,1.0,0.0,0.48,0.391,1.736,3.683,3.123,0.486,0.043,0.136,66.274,10.348,,healthy,0,46.582
00-0036020,2024,1,RB,IND,82.7,39.719,0.471,1.0,1.0,1.0,1.0,1.062,11.205,2.384,0.346,0.0,0.087,58.474,10.329,,healthy,0,48.524
00-0036032,2024,1,TE,IND,25.409,37.504,0.321,1.0,1.0,1.0,1.0,2.45,10.237,1.807,0.368,0.0,0.008,59.503,13.799,,healthy,0,37.615
00-0036040,2024,1,TE,NO,90.838,27.991,0.757,1.0,1.0,1.0,1.0,2.649,3.031,3.858,0.363,0.0,-0.02,52.048,14.888,,healthy,0,48.209
00-0036059,2024,1,TE,SEA,76.532,30.058,0.737,1.0,1.0,1.0,1.0,3.095,8.704,1.761,0.38,0.0,0.093,67.525,8.797,,healthy,0,53.382
00-0036080,2024,1,WR,NYJ,25.722,23.091,0.573,0.493,1.0,1.0,1.0,2.767,3.295,0.404,0.436,0.0,0.006,52.929,13.108,,healthy,0,47.319
00-0036096,2024,1,RB,HOU,91.184,35.501,0.413,1.0,1.0,1.0,1.0,3.012,7.737,0.167,0.485,0.0,0.008,62.217,12.782,,healthy,0,57.853
00-0036133,2024,1,WR,CLE,26.249,40.867,0.446,1.0,1.0,1.0,1.0,1.185,8.888,0.743,0.511,0.0,0.024,66.52,12.838,,healthy,0,60.35
00-0036139,2024,1,RB,DAL,77.256,11.137,0.478,1.0,1.0,1.0,1.0,3.136,10.345,3.467,0.419,0.0,-0.034,65.186,8.491,,healthy,0,60.131
00-0036145,2024,1,TE,WAS,80.829,21.252,0.61,0.517,1.0,1.0,1.0,3.147,9.408,1.397,0.356,0.0,0.011,60.465,11.074,,healthy,0,48.983
00-0036158,2024,1,RB,LAC,84.206,18.474,0.488,1.0,1.0,1.0,1.0,0.975,6.736,1.43,0.522,0.0,0.061,51.54,13.848,,healthy,0,34.067
00-0036165,2024,1,WR,NYG,32.42,37.322,0.678,1.0,1.0,1.0,1.0,1.939,10.38,0.771,0.616,0.0,0.127,61.047,15.924,,healthy,0,47.245
00-0036173,2024,1,TE,NO,43.831,17.682,1.215,1.0,1.0,1.0,1.0,1.636,6.846,2.703,0.357,0.0,0.049,68.084,11.564,,healthy,0,42.051
