player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,injury_status,dnp_weeks_rolling,sos_ctx
00-0034395,2024,6,WR,DET,76.1,33.2,0.441,2.2,14.6,8.7,7.0,1.39,9.3,1.4,0.563,0.0,-0.02,66.1,14.0,healthy,0,46.8
00-0034401,2024,6,QB,BUF,97.6,0.0,0.0,8.1,0.0,0.6,0.5,1.98,4.4,2.5,0.502,0.043,0.08,66.9,11.0,healthy,0,42.3
00-0034406,2024,6,WR,BUF,64.0,44.7,0.663,1.7,29.6,15.2,12.2,1.59,5.8,2.6,0.638,0.0,0.058,67.4,14.0,healthy,0,62.9
00-0034407,2024,6,WR,ATL,70.7,37.4,0.448,1.1,16.7,15.2,12.2,2.27,5.9,1.2,0.527,0.0,0.127,61.4,10.0,healthy,0,55.5
00-0034411,2024,6,WR,SF,51.1,30.2,1.13,1.7,34.2,17.4,14.0,2.07,7.2,3.2,0.533,0.0,-0.019,65.5,14.0,healthy,0,46.7
00-0034414,2024,6,RB,PIT,47.7,26.4,0.5,29.9,13.2,23.2,18.6,3.04,7.2,2.5,0.541,0.0,0.11,70.2,14.0,healthy,0,60.2
00-0034418,2024,6,WR,NO,80.5,30.8,0.639,2.0,19.7,11.6,9.3,1.47,10.0,1.1,0.629,0.0,0.018,66.5,14.0,healthy,0,44.8
00-0034419,2024,6,WR,MIA,27.3,43.0,0.436,2.5,18.8,12.0,9.6,2.49,10.0,0.2,0.543,0.0,0.125,70.2,13.0,healthy,0,59.1
00-0034433,2024,6,RB,HOU,86.4,11.2,0.5,15.9,5.6,12.9,10.4,2.94,8.4,3.5,0.499,0.0,-0.023,64.3,15.0,healthy,0,39.7
00-0034438,2024,6,QB,CIN,49.7,0.0,0.0,7.7,0.0,3.6,2.9,1.11,7.3,2.4,0.6,0.254,0.126,58.7,13.0,healthy,0,51.9
00-0034487,2024,6,WR,MIN,41.9,38.9,0.389,3.5,15.1,17.8,14.2,1.61,3.3,1.8,0.389,0.0,0.145,71.6,14.0,healthy,0,43.6
00-0034521,2024,6,WR,NYJ,90.2,43.8,0.362,4.2,15.8,15.9,12.7,1.7,12.0,1.8,0.438,0.0,0.022,68.4,9.0,healthy,0,64.2
00-0034575,2024,6,TE,TB,53.3,20.3,0.79,0.2,16.0,13.5,10.8,1.03,11.0,0.8,0.432,0.0,-0.006,67.6,15.0,healthy,0,40.6
00-0034577,2024,6,QB,PIT,95.9,0.0,0.0,8.6,0.0,4.7,3.8,2.46,6.6,0.7,0.512,-0.07,-0.039,70.0,16.0,healthy,0,50.0
00-0034613,2024,6,TE,CIN,66.7,28.8,0.701,0.1,20.2,28.8,23.1,1.69,9.1,1.0,0.592,0.0,0.007,71.7,15.0,healthy,0,63.3
00-0034646,2024,6,WR,MIN,63.1,31.0,0.667,0.7,20.7,9.8,7.9,2.05,5.1,1.9,0.493,0.0,0.005,70.6,13.0,healthy,0,64.3
00-0034653,2024,6,WR,DAL,55.1,38.4,0.817,0.5,31.4,14.6,11.7,2.75,6.6,3.2,0.394,0.0,-0.034,63.7,10.0,healthy,0,51.6
00-0034681,2024,6,RB,TB,99.5,29.7,0.5,19.6,14.9,21.0,16.8,1.69,11.6,2.9,0.602,0.0,-0.02,64.9,15.0,healthy,0,48.2
00-0034732,2024,6,WR,GB,77.5,41.4,0.803,1.2,33.3,16.0,12.8,2.86,7.7,1.4,0.549,0.0,-0.033,68.3,13.0,healthy,0,54.3
00-0034737,2024,6,QB,LAC,46.6,0.0,0.0,9.0,0.0,8.1,6.5,2.21,11.5,0.8,0.423,0.273,0.077,68.2,14.0,healthy,0,62.2
00-0034750,2024,6,RB,CAR,68.0,21.9,0.5,35.2,10.9,37.1,29.6,1.96,11.4,0.1,0.547,0.0,-0.004,69.2,11.0,healthy,0,44.4
00-0034753,2024,6,TE,BAL,77.9,35.3,0.534,0.4,18.9,10.9,8.8,2.39,4.4,0.8,0.641,0.0,0.1,60.1,8.0,healthy,0,35.0
00-0034764,2024,6,WR,LV,66.3,33.0,0.642,3.4,21.2,5.6,4.4,1.12,5.8,3.3,0.473,0.0,0.067,66.4,14.0,healthy,0,45.1
00-0034765,2024,6,WR,DET,52.9,39.1,0.832,3.7,32.6,16.8,13.4,1.09,5.4,3.2,0.448,0.0,0.009,63.7,13.0,healthy,0,54.9
00-0034771,2024,6,QB,TEN,100.0,0.0,0.0,10.7,0.0,6.2,5.0,1.44,6.6,0.0,0.643,-0.031,0.13,68.7,16.0,healthy,0,64.9
00-0034775,2024,6,WR,JAX,86.4,36.4,0.566,3.1,20.6,5.3,4.2,2.31,4.2,1.0,0.523,0.0,0.137,59.7,14.0,healthy,0,63.6
00-0034777,2024,6,WR,LAC,24.7,39.3,0.549,3.6,21.5,8.1,6.5,1.61,7.7,0.7,0.521,0.0,0.047,68.4,16.0,healthy,0,41.3
00-0034791,2024,6,RB,CLE,76.6,26.3,0.5,19.3,13.2,20.1,16.1,2.15,10.4,2.3,0.481,0.0,-0.021,68.4,13.0,healthy,0,43.7
00-0034796,2024,6,QB,BAL,93.1,0.0,0.0,6.6,0.0,8.4,6.7,2.13,7.5,0.1,0.365,0.142,0.02,66.4,11.0,healthy,0,48.8
00-0034798,2024,6,TE,MIA,88.8,34.4,0.254,2.1,8.7,28.9,23.2,1.28,9.2,1.6,0.563,0.0,0.07,61.7,13.0,healthy,0,48.9
00-0034808,2024,6,RB,CLE,53.8,47.2,0.5,27.8,23.6,16.4,13.1,3.24,10.0,3.4,0.365,0.0,0.091,67.0,8.0,healthy,0,51.9
00-0034827,2024,6,WR,CHI,28.0,34.5,0.801,2.1,27.6,18.9,15.2,2.76,6.5,0.6,0.415,0.0,-0.031,67.3,15.0,healthy,0,45.2
00-0034829,2024,6,TE,CIN,81.1,23.0,1.024,1.3,23.5,19.8,15.9,3.15,5.7,0.7,0.362,0.0,-0.017,71.2,9.0,healthy,0,58.9
00-0034830,2024,6,TE,LAC,54.8,27.9,0.492,0.2,13.7,17.7,14.2,2.55,4.1,3.7,0.486,0.0,-0.001,68.2,9.0,healthy,0,50.6
00-0034837,2024,6,WR,TEN,78.2,27.5,0.932,0.1,25.6,6.5,5.2,3.46,4.5,3.4,0.468,0.0,0.058,71.1,15.0,healthy,0,48.2
00-0034838,2024,6,RB,LA,82.4,20.7,0.5,41.7,10.4,15.5,12.4,3.3,7.0,1.6,0.417,0.0,0.008,69.5,14.0,healthy,0,63.1
00-0034844,2024,6,RB,PHI,77.7,34.9,0.5,26.4,17.4,30.3,24.2,2.59,7.8,1.3,0.468,0.0,-0.006,70.1,11.0,healthy,0,64.7
00-0034854,2024,6,WR,ATL,39.0,29.8,0.935,3.3,27.9,17.8,14.2,1.52,4.2,3.4,0.645,0.0,0.05,60.2,12.0,healthy,0,62.2
00-0034855,2024,6,QB,TB,55.5,0.0,0.0,11.5,0.0,4.5,3.6,3.27,4.8,2.3,0.408,0.177,-0.042,69.0,15.0,healthy,0,45.4
00-0034857,2024,6,QB,BUF,48.7,0.0,0.0,12.1,0.0,8.2,6.5,1.93,11.6,0.2,0.461,0.257,0.079,59.3,11.0,healthy,0,37.4
00-0034860,2024,6,WR,NO,35.4,26.0,1.255,2.6,32.6,15.3,12.2,3.45,9.5,0.4,0.546,0.0,0.089,58.5,9.0,healthy,0,60.5
00-0034867,2024,6,WR,SF,49.3,28.8,1.121,0.2,32.3,16.1,12.9,2.93,3.6,0.3,0.635,0.0,0.015,59.4,16.0,healthy,0,54.7
00-0034869,2024,6,QB,MIN,91.2,0.0,0.0,12.3,0.0,6.0,4.8,2.34,8.5,3.0,0.441,0.257,0.075,69.8,11.0,healthy,0,42.1
00-0034899,2024,6,QB,JAX,95.6,0.0,0.0,12.3,0.0,9.3,7.4,3.39,8.9,3.1,0.436,0.283,-0.03,60.7,8.0,healthy,0,49.7
00-0034928,2024,6,WR,BAL,20.4,25.1,1.131,3.4,28.4,11.9,9.5,2.8,10.8,2.0,0.396,0.0,0.086,62.3,13.0,healthy,0,58.0
00-0034955,2024,6,QB,MIN,81.9,0.0,0.0,13.3,0.0,2.9,2.3,2.54,5.6,0.8,0.515,0.13,0.002,70.7,11.0,healthy,0,59.1
00-0034959,2024,6,RB,HOU,90.4,38.3,0.5,18.2,19.1,14.1,11.3,2.84,9.5,0.9,0.584,0.0,-0.002,60.5,16.0,healthy,0,35.4
00-0034960,2024,6,WR,LV,53.7,28.3,0.784,0.3,22.2,12.5,10.0,2.29,7.4,0.1,0.598,0.0,-0.011,69.8,14.0,healthy,0,48.6
00-0034970,2024,6,TE,HOU,49.3,22.4,0.631,1.8,14.1,10.3,8.3,2.1,11.7,3.8,0.547,0.0,0.074,70.7,12.0,healthy,0,56.5
00-0034972,2024,6,RB,LV,82.2,25.3,0.5,20.5,12.7,28.5,22.8,2.21,3.6,2.4,0.572,0.0,0.053,63.6,15.0,healthy,0,51.4
00-0034975,2024,6,RB,BAL,83.0,30.0,0.5,26.5,15.0,24.6,19.7,1.5,10.0,0.7,0.432,0.0,0.08,64.7,9.0,healthy,0,47.8
00-0034981,2024,6,TE,NO,23.2,30.1,0.349,1.9,10.5,12.8,10.2,2.63,6.8,2.9,0.582,0.0,0.025,59.8,14.0,healthy,0,36.2
00-0035021,2024,6,WR,IND,58.9,34.7,0.523,2.6,18.2,13.0,10.4,3.09,5.8,3.2,0.51,0.0,0.108,58.9,13.0,healthy,0,42.6
00-0035039,2024,6,TE,CHI,62.6,26.8,0.646,0.9,17.3,18.6,14.9,1.04,5.5,2.6,0.375,0.0,0.005,66.6,16.0,healthy,0,54.9
00-0035045,2024,6,WR,IND,89.4,38.0,0.736,0.8,27.9,16.0,12.8,2.39,8.6,3.7,0.524,0.0,-0.031,63.3,10.0,healthy,0,49.9
00-0035099,2024,6,RB,PHI,55.0,30.8,0.5,44.1,15.4,21.1,16.9,3.25,4.8,0.7,0.551,0.0,-0.048,59.3,16.0,healthy,0,45.3
00-0035100,2024,6,QB,CIN,93.1,0.0,0.0,14.3,0.0,9.9,8.0,2.58,5.4,2.9,0.618,0.034,0.1,64.1,11.0,healthy,0,62.3
00-0035101,2024,6,WR,WAS,48.6,30.0,1.087,3.4,32.6,12.4,9.9,3.27,3.2,1.0,0.632,0.0,0.031,65.5,14.0,healthy,0,38.1
00-0035125,2024,6,RB,MIA,41.1,28.7,0.5,27.3,14.3,31.8,25.4,3.36,11.5,0.5,0.388,0.0,0.067,68.7,15.0,healthy,0,63.8
00-0035140,2024,6,WR,KC,49.8,42.7,0.446,2.6,19.0,19.1,15.3,1.55,4.7,2.8,0.621,0.0,0.053,69.6,11.0,healthy,0,46.5
00-0035146,2024,6,QB,WAS,86.7,0.0,0.0,8.6,0.0,1.1,0.9,1.07,5.2,3.0,0.408,0.081,0.019,64.3,14.0,healthy,0,58.4
00-0035164,2024,6,WR,TB,59.4,43.3,0.629,3.0,27.2,5.2,4.2,3.41,10.8,2.4,0.444,0.0,0.106,70.3,11.0,healthy,0,39.2
00-0035208,2024,6,WR,WAS,38.6,29.8,0.549,0.9,16.4,18.2,14.5,3.15,7.8,2.3,0.525,0.0,0.118,67.3,10.0,healthy,0,55.6
00-0035215,2024,6,WR,BAL,91.2,29.3,0.646,1.1,19.0,8.1,6.5,3.45,8.2,2.9,0.46,0.0,0.061,70.8,15.0,healthy,0,53.2
00-0035216,2024,6,WR,HOU,29.3,39.6,0.315,4.2,12.5,16.9,13.5,1.59,6.8,2.9,0.497,0.0,-0.002,59.8,9.0,healthy,0,52.3
00-0035222,2024,6,TE,LV,61.7,32.8,0.692,2.4,22.7,23.1,18.5,3.32,4.5,3.6,0.45,0.0,0.05,70.2,8.0,healthy,0,39.4
00-0035228,2024,6,QB,ARI,46.2,0.0,0.0,12.6,0.0,4.0,3.2,1.2,10.8,2.9,0.548,0.252,0.048,63.9,16.0,healthy,0,36.9
00-0035229,2024,6,TE,MIN,84.5,23.2,0.629,0.5,14.6,14.0,11.2,2.09,5.3,0.6,0.518,0.0,0.007,66.8,12.0,healthy,0,47.8
00-0035243,2024,6,RB,CAR,43.0,19.9,0.5,32.8,10.0,16.3,13.0,1.69,5.9,3.7,0.432,0.0,0.072,67.6,16.0,healthy,0,60.9
00-0035249,2024,6,TE,MIN,88.5,26.5,0.585,2.6,15.5,25.5,20.4,1.65,9.2,1.3,0.419,0.0,0.059,68.0,11.0,healthy,0,45.0
00-0035250,2024,6,RB,NYG,45.6,40.3,0.5,15.5,20.1,14.7,11.8,2.74,8.1,2.7,0.398,0.0,0.018,70.9,13.0,healthy,0,37.8
00-0035251,2024,6,QB,DAL,79.9,0.0,0.0,5.1,0.0,6.5,5.2,3.15,6.4,0.5,0.404,-0.025,0.13,63.8,12.0,healthy,0,46.0
00-0035259,2024,6,TE,LV,82.5,24.8,0.952,0.2,23.6,14.1,11.3,1.87,11.7,1.0,0.611,0.0,0.126,62.1,13.0,healthy,0,51.9
00-0035261,2024,6,RB,TEN,52.8,28.5,0.5,26.5,14.2,35.3,28.2,3.47,4.1,3.3,0.576,0.0,0.144,67.9,11.0,healthy,0,55.7
00-0035264,2024,6,QB,DEN,40.0,0.0,0.0,9.1,0.0,4.3,3.5,1.85,7.8,3.0,0.409,0.227,0.037,69.5,13.0,healthy,0,51.0
00-0035282,2024,6,QB,LAC,56.3,0.0,0.0,7.3,0.0,8.1,6.5,1.95,4.6,0.2,0.409,0.297,0.044,62.4,12.0,healthy,0,39.8
00-0035289,2024,6,QB,LV,93.6,0.0,0.0,7.9,0.0,2.9,2.3,1.51,4.9,0.6,0.636,-0.051,0.082,65.5,8.0,healthy,0,54.1
00-0035291,2024,6,RB,CIN,78.9,33.9,0.5,25.1,17.0,13.7,11.0,2.99,11.5,2.2,0.489,0.0,0.081,66.9,11.0,healthy,0,36.1
00-0035297,2024,6,WR,DAL,53.2,35.9,0.74,4.8,26.5,10.9,8.7,2.4,3.3,2.6,0.378,0.0,0.083,62.2,13.0,healthy,0,35.4
00-0035298,2024,6,WR,PIT,31.4,30.2,0.471,0.0,14.2,6.5,5.2,3.39,8.4,3.7,0.539,0.0,0.032,69.2,13.0,healthy,0,42.0
00-0035308,2024,6,TE,CHI,60.4,29.0,0.487,0.8,14.1,13.4,10.7,3.07,3.8,3.2,0.48,0.0,-0.001,69.7,15.0,healthy,0,48.2
00-0035311,2024,6,RB,JAX,79.2,16.0,0.5,39.7,8.0,39.6,31.6,2.46,5.4,0.8,0.629,0.0,0.023,58.6,13.0,healthy,0,51.7
00-0035329,2024,6,TE,DEN,44.2,35.2,0.346,2.2,12.2,13.4,10.7,1.44,11.3,0.7,0.598,0.0,-0.023,70.9,16.0,healthy,0,36.1
00-0035341,2024,6,WR,CAR,63.0,41.6,0.337,4.4,14.0,15.6,12.4,3.4,11.2,3.5,0.486,0.0,0.03,71.6,11.0,healthy,0,53.0
00-0035345,2024,6,TE,HOU,91.0,25.3,0.484,2.9,12.3,14.3,11.4,2.94,11.3,4.0,0.439,0.0,-0.024,61.4,9.0,healthy,0,62.0
00-0035356,2024,6,TE,WAS,21.4,31.1,0.708,2.6,22.0,23.8,19.0,2.77,11.9,1.0,0.417,0.0,0.084,62.1,9.0,healthy,0,55.1
00-0035359,2024,6,WR,DEN,78.6,40.8,0.378,3.4,15.4,8.1,6.5,1.99,11.4,1.8,0.59,0.0,0.132,63.0,11.0,healthy,0,54.2
00-0035399,2024,6,WR,TEN,52.6,33.4,0.538,4.5,17.9,7.1,5.7,1.05,3.4,1.4,0.55,0.0,0.134,59.3,9.0,healthy,0,46.7
00-0035406,2024,6,WR,DEN,50.6,40.9,0.765,1.0,31.3,19.0,15.2,3.33,4.7,2.1,0.582,0.0,-0.017,60.5,12.0,healthy,0,36.3
00-0035414,2024,6,WR,LV,68.0,32.4,1.06,2.6,34.4,19.0,15.2,2.93,9.9,2.9,0.622,0.0,-0.029,68.0,9.0,healthy,0,42.8
00-0035436,2024,6,TE,PIT,25.0,28.7,0.791,1.7,22.7,25.4,20.3,2.33,3.6,1.3,0.416,0.0,0.076,59.2,8.0,healthy,0,56.8
00-0035457,2024,6,WR,DAL,84.5,43.3,0.653,1.8,28.3,8.7,7.0,1.63,4.1,0.0,0.52,0.0,0.133,65.8,9.0,healthy,0,45.9
00-0035480,2024,6,WR,NYJ,40.9,43.4,0.675,1.3,29.3,7.4,5.9,1.31,4.2,0.1,0.593,0.0,0.14,63.5,9.0,healthy,0,46.3
00-0035500,2024,6,WR,ARI,94.2,41.7,0.486,1.8,20.3,5.7,4.5,2.1,4.6,3.6,0.494,0.0,0.082,68.7,14.0,healthy,0,55.5
00-0035510,2024,6,WR,ARI,71.1,30.9,1.043,3.9,32.3,17.4,13.9,3.05,6.7,1.8,0.548,0.0,0.064,64.6,8.0,healthy,0,43.1
00-0035527,2024,6,WR,PIT,26.8,44.1,0.552,0.4,24.3,6.7,5.4,1.85,4.3,1.0,0.472,0.0,-0.036,59.6,15.0,healthy,0,42.1
00-0035529,2024,6,WR,CIN,63.3,25.2,1.339,0.7,33.8,5.5,4.4,2.11,7.9,1.7,0.485,0.0,0.038,66.3,10.0,healthy,0,35.0
00-0035535,2024,6,WR,NYG,64.6,28.1,0.958,4.5,26.9,17.7,14.2,3.17,3.7,2.6,0.534,0.0,-0.048,64.8,13.0,healthy,0,46.6
00-0035537,2024,6,RB,BUF,75.6,12.5,0.5,42.3,6.3,26.2,20.9,1.26,4.2,0.3,0.408,0.0,0.139,65.5,12.0,healthy,0,49.2
00-0035544,2024,6,WR,DET,84.9,32.5,0.535,0.1,17.4,14.7,11.8,1.02,4.6,3.4,0.592,0.0,-0.043,63.0,10.0,healthy,0,48.0
00-0035547,2024,6,TE,KC,38.4,33.3,0.749,0.2,24.9,10.5,8.4,1.95,10.0,2.3,0.366,0.0,0.05,64.1,14.0,healthy,0,43.9
00-0035562,2024,6,TE,CAR,61.3,37.1,0.507,2.3,18.8,18.6,14.9,3.01,11.2,0.9,0.504,0.0,0.073,59.3,12.0,healthy,0,44.1
00-0035567,2024,6,RB,DET,42.2,30.3,0.5,19.2,15.2,18.6,14.9,2.85,3.0,1.5,0.352,0.0,0.064,59.7,13.0,healthy,0,58.0
00-0035572,2024,6,TE,DET,78.7,23.1,0.703,2.6,16.2,17.8,14.3,2.6,4.0,3.7,0.548,0.0,0.026,60.6,10.0,healthy,0,45.1
00-0035593,2024,6,WR,IND,57.2,37.4,0.427,0.6,16.0,8.2,6.6,3.26,8.1,1.0,0.437,0.0,0.117,58.3,16.0,healthy,0,64.2
00-0035594,2024,6,RB,CHI,78.6,22.7,0.5,43.0,11.4,18.2,14.6,2.6,3.5,1.2,0.388,0.0,-0.033,65.0,10.0,healthy,0,45.0
00-0035602,2024,6,WR,LV,27.9,25.9,0.911,0.3,23.6,8.0,6.4,1.22,8.1,1.5,0.394,0.0,0.115,60.1,12.0,healthy,0,50.6
00-0035621,2024,6,WR,CHI,49.9,32.0,0.642,1.0,20.6,7.3,5.8,3.46,10.9,0.5,0.377,0.0,0.025,66.2,13.0,healthy,0,54.4
00-0035624,2024,6,TE,SEA,53.8,27.1,0.666,1.2,18.0,28.9,23.1,2.83,5.7,1.4,0.426,0.0,-0.029,62.4,16.0,healthy,0,41.8
00-0035628,2024,6,RB,JAX,82.4,14.3,0.5,35.9,7.2,17.4,13.9,1.48,8.5,1.5,0.514,0.0,-0.001,69.4,16.0,healthy,0,41.6
00-0035631,2024,6,TE,CIN,87.1,39.6,0.499,2.3,19.8,28.4,22.7,3.07,10.4,1.0,0.395,0.0,0.063,59.1,12.0,healthy,0,43.3
00-0035639,2024,6,WR,PHI,30.3,32.8,0.763,0.2,25.1,5.9,4.8,2.26,10.5,2.2,0.385,0.0,0.114,64.3,10.0,healthy,0,59.4
00-0035640,2024,6,WR,SEA,46.9,36.0,0.687,1.6,24.8,16.3,13.1,1.89,5.4,1.2,0.568,0.0,0.053,65.8,12.0,healthy,0,62.1
00-0035644,2024,6,TE,SEA,34.8,22.4,0.867,0.5,19.4,28.0,22.4,1.17,11.2,0.8,0.382,0.0,0.004,65.6,10.0,healthy,0,58.0
00-0035645,2024,6,WR,NYG,22.3,43.8,0.753,2.6,33.0,14.6,11.7,1.84,9.9,1.4,0.509,0.0,0.085,63.9,11.0,healthy,0,62.6
00-0035659,2024,6,WR,WAS,55.2,40.4,0.274,4.3,11.1,9.1,7.3,2.78,8.4,2.4,0.562,0.0,0.012,66.7,13.0,healthy,0,40.6
00-0035662,2024,6,WR,KC,40.4,37.7,0.592,0.0,22.3,17.2,13.8,2.7,4.0,3.0,0.517,0.0,0.119,60.6,12.0,healthy,0,40.5
00-0035676,2024,6,WR,PHI,48.5,33.0,0.6,1.2,19.8,6.3,5.0,3.46,9.2,3.1,0.429,0.0,0.04,67.5,12.0,healthy,0,58.8
00-0035685,2024,6,RB,DET,46.1,21.0,0.5,35.9,10.5,21.8,17.4,1.55,6.3,1.2,0.615,0.0,0.005,70.8,14.0,healthy,0,56.1
00-0035689,2024,6,TE,BUF,62.5,30.4,0.646,0.8,19.7,10.4,8.3,2.6,8.1,1.4,0.436,0.0,0.073,65.2,12.0,healthy,0,42.8
00-0035700,2024,6,RB,GB,65.0,40.2,0.5,36.8,20.1,22.5,18.0,2.95,9.5,3.5,0.395,0.0,0.11,60.3,14.0,healthy,0,45.0
00-0035701,2024,6,WR,SEA,33.7,42.2,0.584,2.6,24.7,8.9,7.1,2.7,4.9,3.6,0.607,0.0,-0.024,70.8,12.0,healthy,0,55.5
00-0035703,2024,6,WR,SEA,38.6,28.0,0.519,2.5,14.5,5.5,4.4,1.81,11.3,3.6,0.369,0.0,0.042,60.4,14.0,healthy,0,63.6
00-0035704,2024,6,QB,NYG,52.3,0.0,0.0,7.5,0.0,0.4,0.3,1.31,10.8,3.0,0.52,0.227,0.007,61.6,12.0,healthy,0,56.8
00-0035710,2024,6,QB,MIN,83.3,0.0,0.0,7.2,0.0,6.3,5.1,1.16,4.0,0.2,0.577,-0.046,0.119,68.5,15.0,healthy,0,45.8
00-0035719,2024,6,WR,SF,28.7,25.0,0.559,1.6,14.0,18.8,15.1,2.74,12.0,0.8,0.633,0.0,0.066,58.1,12.0,healthy,0,50.7
00-0035726,2024,6,RB,NYG,74.8,25.0,0.5,38.7,12.5,34.2,27.3,2.82,7.4,1.1,0.541,0.0,0.077,69.3,14.0,healthy,0,62.0
00-0035769,2024,6,TE,BAL,45.4,26.5,0.912,2.8,24.2,16.7,13.4,3.21,5.3,3.8,0.515,0.0,0.1,59.2,10.0,healthy,0,63.6
00-0035771,2024,6,TE,NE,69.1,33.1,0.691,0.6,22.9,25.2,20.2,2.02,9.1,3.5,0.628,0.0,0.017,67.6,15.0,healthy,0,48.4
00-0035806,2024,6,RB,NE,67.6,19.9,0.5,29.1,9.9,18.1,14.5,2.25,8.8,0.3,0.607,0.0,0.081,69.2,12.0,healthy,0,45.1
00-0035831,2024,6,RB,NO,88.0,40.8,0.5,35.0,20.4,14.4,11.5,1.56,4.5,0.3,0.634,0.0,0.105,70.9,9.0,healthy,0,62.7
00-0035860,2024,6,RB,ARI,59.8,40.7,0.5,21.6,20.3,12.1,9.7,2.11,3.1,1.7,0.406,0.0,0.068,66.9,10.0,healthy,0,46.2
00-0035869,2024,6,WR,ATL,76.0,36.6,0.443,1.3,16.2,13.4,10.7,3.45,10.8,1.7,0.529,0.0,0.057,60.1,14.0,healthy,0,63.4
00-0035876,2024,6,WR,ARI,48.0,39.3,0.295,4.8,11.6,13.6,10.9,1.69,3.8,2.8,0.527,0.0,0.15,71.7,16.0,healthy,0,60.3
00-0035891,2024,6,WR,SEA,55.9,40.7,0.288,2.7,11.7,16.7,13.4,3.17,9.2,0.6,0.611,0.0,-0.004,68.1,10.0,healthy,0,55.9
00-0035924,2024,6,RB,PIT,76.0,43.9,0.5,24.2,21.9,21.8,17.4,1.82,9.4,3.3,0.549,0.0,0.091,71.8,15.0,healthy,0,41.5
00-0035934,2024,6,WR,MIN,52.4,27.6,1.253,0.0,34.5,13.2,10.6,1.37,7.8,3.0,0.364,0.0,0.063,65.7,12.0,healthy,0,42.7
00-0035956,2024,6,TE,CLE,57.4,23.0,0.634,1.6,14.6,29.1,23.3,1.61,6.4,3.6,0.365,0.0,-0.001,60.5,10.0,healthy,0,36.5
00-0035973,2024,6,RB,SF,82.4,12.9,0.5,35.2,6.4,30.3,24.2,1.62,9.3,0.2,0.628,0.0,0.098,70.6,11.0,healthy,0,55.3
00-0035976,2024,6,WR,CAR,51.2,44.0,0.789,0.9,34.7,18.2,14.6,2.11,8.6,1.6,0.552,0.0,0.043,63.1,9.0,healthy,0,59.6
00-0035993,2024,6,QB,MIA,55.6,0.0,0.0,11.7,0.0,0.5,0.4,1.94,3.9,3.6,0.497,0.044,0.149,68.3,11.0,healthy,0,50.0
00-0036020,2024,6,RB,IND,93.6,43.9,0.5,22.1,21.9,18.7,15.0,1.06,11.6,2.9,0.396,0.0,0.088,68.5,12.0,healthy,0,50.6
00-0036032,2024,6,TE,IND,29.3,39.4,0.377,2.3,14.8,20.6,16.5,2.93,11.3,2.1,0.426,0.0,0.008,65.8,14.0,healthy,0,45.0
00-0036040,2024,6,TE,NO,90.4,27.9,0.868,2.5,24.2,12.1,9.7,2.68,3.6,3.9,0.423,0.0,-0.02,63.2,15.0,healthy,0,49.9
00-0036059,2024,6,TE,SEA,80.3,29.7,0.816,1.9,24.2,19.8,15.9,3.24,9.1,2.1,0.41,0.0,0.11,68.1,9.0,healthy,0,53.4
00-0036080,2024,6,WR,NYJ,30.0,25.6,0.686,0.5,17.5,5.8,4.6,3.25,3.5,0.4,0.494,0.0,0.007,59.9,15.0,healthy,0,55.0
00-0036096,2024,6,RB,HOU,95.6,36.5,0.5,31.0,18.2,36.6,29.2,3.43,8.6,0.2,0.569,0.0,0.009,71.5,15.0,healthy,0,61.2
00-0036133,2024,6,WR,CLE,26.9,40.6,0.529,1.7,21.4,13.7,11.0,1.22,10.7,0.8,0.578,0.0,0.025,71.5,13.0,healthy,0,62.7
00-0036139,2024,6,RB,DAL,76.5,12.4,0.5,17.9,6.2,20.5,16.4,3.22,10.6,3.5,0.46,0.0,-0.039,65.0,9.0,healthy,0,60.1
00-0036145,2024,6,TE,WAS,92.4,21.3,0.609,0.6,13.0,11.2,9.0,3.13,9.7,1.4,0.389,0.0,0.011,66.1,12.0,healthy,0,49.6
00-0036158,2024,6,RB,LAC,94.2,19.5,0.5,41.6,9.8,28.8,23.0,1.18,8.1,1.5,0.592,0.0,0.06,59.3,15.0,healthy,0,36.3
00-0036165,2024,6,WR,NYG,38.2,43.2,0.671,1.9,29.0,11.7,9.4,2.22,11.2,0.9,0.604,0.0,0.136,69.9,16.0,healthy,0,53.3
00-0036173,2024,6,TE,NO,44.8,20.3,1.192,3.0,24.2,24.4,19.6,1.89,7.8,2.9,0.356,0.0,0.051,69.4,14.0,healthy,0,42.7
00-0036176,2024,6,WR,TEN,74.4,34.0,0.376,1.5,12.8,18.4,14.7,3.2,8.5,2.7,0.445,0.0,0.116,71.9,15.0,healthy,0,53.3
00-0036182,2024,6,WR,TEN,49.1,35.7,0.555,5.0,19.8,5.4,4.3,2.15,4.9,1.5,0.643,0.0,0.118,69.9,11.0,healthy,0,42.4
00-0036183,2024,6,WR,LV,69.2,28.0,1.05,2.9,29.4,19.4,15.5,1.77,11.2,3.8,0.577,0.0,0.087,59.0,16.0,healthy,0,37.5
00-0036187,2024,6,RB,BUF,83.2,29.8,0.5,24.0,14.9,29.8,23.8,2.48,7.1,2.6,0.636,0.0,0.057,63.2,16.0,healthy,0,64.1
