season,week,def_team,position,player_name,player_team,fpts,player_id
2024,2,MIN,WR,J.Jennings,SF,5.7,00-0036259
2024,2,MIN,WR,B.Aiyuk,SF,8.3,00-0036261
2024,2,NE,WR,L.Shenault,SEA,1.6,00-0036268
2024,2,HOU,RB,D.Swift,CHI,8.2,00-0036275
2024,2,HOU,TE,C.Kmet,CHI,6.7,00-0036290
2024,2,PHI,WR,D.Mooney,ATL,17.8,00-0036309
2024,2,SF,WR,J.Jefferson,MIN,23.3,00-0036322
2024,2,SEA,RB,A.Gibson,NE,11.3,00-0036328
2024,2,CLE,WR,D.Duvernay,JAX,0.4,00-0036331
2024,2,SEA,WR,K.Osborn,NE,1.7,00-0036345
2024,2,CAR,QB,J.Herbert,LAC,11.0,00-0036355
2024,2,NO,WR,C.Lamb,DAL,19.0,00-0036358
2024,2,ATL,QB,J.Hurts,PHI,23.82,00-0036389
2024,2,JAX,WR,J.Jeudy,CLE,12.3,00-0036407
2024,2,CHI,RB,C.Akers,HOU,2.5,00-0036414
2024,2,DEN,WR,V.Jefferson,PIT,3.4,00-0036415
2024,2,ARI,WR,T.Johnson,LA,4.0,00-0036427
2024,2,KC,QB,J.Burrow,CIN,17.22,00-0036442
2024,2,BAL,WR,D.Turner,LV,0.2,00-0036527
2024,2,LV,WR,R.Bateman,BAL,7.0,00-0036550
2024,2,CHI,WR,N.Collins,HOU,27.5,00-0036554
2024,2,LAC,RB,C.Hubbard,CAR,11.6,00-0036555
2024,2,CHI,TE,B.Jordan,HOU,1.4,00-0036556
2024,2,BUF,WR,J.Waddle,MIA,8.5,00-0036613
2024,2,NYG,WR,D.Brown,WAS,3.7,00-0036626
2024,2,NYG,TE,J.Bates,WAS,1.5,00-0036628
2024,2,ARI,WR,T.Atwell,LA,7.8,00-0036849
2024,2,SEA,RB,R.Stevenson,NE,17.0,00-0036875
2024,2,GB,TE,K.Granson,IND,1.9,00-0036876
2024,2,CLE,TE,L.Farrell,JAX,3.3,00-0036887
2024,2,DEN,RB,N.Harris,PIT,8.4,00-0036893
2024,2,DEN,TE,P.Freiermuth,PIT,7.9,00-0036894
2024,2,KC,WR,J.Chase,CIN,7.5,00-0036900
2024,2,HOU,RB,K.Herbert,CHI,8.7,00-0036906
2024,2,ATL,WR,D.Smith,PHI,20.6,00-0036912
2024,2,ATL,RB,K.Gainwell,PHI,0.6,00-0036919
2024,2,DEN,QB,J.Fields,PIT,11.38,00-0036945
2024,2,TB,WR,A.St. Brown,DET,22.9,00-0036963
2024,2,PHI,TE,K.Pitts,ATL,5.0,00-0036970
2024,2,CLE,QB,T.Lawrence,JAX,13.3,00-0036971
2024,2,CLE,RB,T.Etienne,JAX,14.8,00-0036973
2024,2,JAX,WR,E.Moore,CLE,10.4,00-0036980
2024,2,GB,RB,T.Sermon,IND,1.7,00-0036984
2024,2,CAR,WR,J.Palmer,LAC,3.9,00-0036988
2024,2,PIT,RB,J.Williams,DEN,11.5,00-0036997
2024,2,LAC,TE,T.Tremble,CAR,5.3,00-0037005
2024,2,PIT,RB,T.Badie,DEN,2.8,00-0037085
2024,2,ATL,TE,G.Calcaterra,PHI,3.9,00-0037086
2024,2,IND,WR,B.Melton,GB,0.8,00-0037091
2024,2,GB,RB,T.Goodson,IND,1.2,00-0037120
2024,2,ATL,WR,B.Covey,PHI,8.3,00-0037132
2024,2,CIN,RB,I.Pacheco,KC,16.1,00-0037197
2024,2,DEN,RB,J.Warren,PIT,8.1,00-0037228
2024,2,PHI,WR,D.London,ATL,17.4,00-0037238
2024,2,DAL,WR,C.Olave,NO,12.8,00-0037239
2024,2,TB,WR,J.Williams,DET,14.4,00-0037240
2024,2,DEN,WR,G.Pickens,PIT,4.9,00-0037247
2024,2,MIA,RB,J.Cook,BUF,28.5,00-0037248
2024,2,PIT,TE,G.Dulcich,DEN,4.6,00-0037252
2024,2,DET,RB,R.White,TB,3.3,00-0037256
2024,2,JAX,WR,D.Bell,CLE,5.7,00-0037257
2024,2,MIA,WR,K.Shakir,BUF,10.6,00-0037261
2024,2,PHI,RB,T.Allgeier,ATL,7.5,00-0037263
2024,2,JAX,RB,J.Ford,CLE,7.4,00-0037267
2024,2,SF,RB,T.Chandler,MIN,8.2,00-0037276
2024,2,SF,WR,J.Nailor,MIN,14.4,00-0037291
2024,2,GB,TE,A.Ogletree,IND,2.2,00-0037292
2024,2,BUF,QB,S.Thompson,MIA,3.6,00-0037327
2024,2,MIN,RB,J.Mason,SF,17.4,00-0037525
2024,2,DAL,WR,R.Shaheed,NO,20.9,00-0037545
2024,2,ARI,RB,R.Rivers,LA,1.0,00-0037557
2024,2,CAR,RB,H.Haskins,LAC,1.1,00-0037617
2024,2,GB,WR,A.Pierce,IND,16.6,00-0037664
2024,2,NO,WR,J.Tolbert,DAL,14.2,00-0037666
2024,2,TEN,WR,G.Wilson,NYJ,10.2,00-0037740
2024,2,ATL,WR,J.Dotson,PHI,1.6,00-0037741
2024,2,NYJ,WR,T.Burks,TEN,0.0,00-0037742
2024,2,LA,TE,T.McBride,ARI,12.7,00-0037744
2024,2,NYG,RB,B.Robinson,WAS,14.6,00-0037746
2024,2,NO,WR,K.Turpin,DAL,2.6,00-0037801
2024,2,TEN,TE,J.Ruckert,NYJ,0.0,00-0037805
2024,2,NYJ,TE,C.Okonkwo,TEN,4.6,00-0037809
2024,2,IND,WR,R.Doubs,GB,9.2,00-0037816
2024,2,MIN,QB,B.Purdy,SF,13.96,00-0037834
2024,2,DEN,WR,C.Austin,PIT,1.6,00-0037837
2024,2,LV,TE,I.Likely,BAL,4.6,00-0037838
2024,2,ARI,RB,K.Williams,LA,15.2,00-0037840
2024,2,BAL,RB,Z.White,LV,6.8,00-0038040
2024,2,LV,TE,C.Kolar,BAL,1.4,00-0038046
2024,2,JAX,RB,P.Strong,CLE,1.5,00-0038098
2024,2,WAS,WR,W.Robinson,NYG,9.8,00-0038117
2024,2,TEN,RB,B.Hall,NYJ,24.4,00-0038120
2024,2,IND,QB,M.Willis,GB,12.98,00-0038128
2024,2,DET,TE,C.Otton,TB,-0.4,00-0038129
2024,2,IND,WR,D.Wicks,GB,11.6,00-0038393
2024,2,BUF,WR,G.DuBose,MIA,2.3,00-0038507
2024,2,PHI,RB,B.Robinson,ATL,16.2,00-0038542
2024,2,NE,WR,J.Smith-Njigba,SEA,23.7,00-0038543
2024,2,CAR,WR,Q.Johnston,LAC,22.1,00-0038544
2024,2,NO,TE,L.Schoonmaker,DAL,10.3,00-0038547
2024,2,DEN,TE,D.Washington,PIT,7.5,00-0038558
2024,2,LA,WR,M.Wilson,ARI,5.1,00-0038559
2024,2,BAL,WR,T.Tucker,LV,3.3,00-0038563
2024,2,LA,QB,C.Tune,ARI,-2.6,00-0038582
2024,2,NYJ,TE,J.Whyle,TEN,3.3,00-0038589
2024,2,KC,RB,C.Brown,CIN,3.1,00-0038597
2024,2,CLE,WR,P.Washington,JAX,0.0,00-0038606
2024,2,CHI,WR,X.Hutchinson,HOU,0.0,00-0038618
2024,2,KC,WR,A.Iosivas,CIN,14.7,00-0038619
2024,2,NO,RB,D.Vaughn,DAL,2.7,00-0038622
2024,2,NO,WR,J.Brooks,DAL,2.0,00-0038640
2024,2,LA,RB,E.Demercado,ARI,4.6,00-0038705
2024,2,BUF,TE,J.Hill,MIA,0.0,00-0038720
2024,2,NE,WR,J.Bobo,SEA,3.5,00-0038752
2024,2,PIT,TE,N.Adkins,DEN,0.0,00-0038783
2024,2,PIT,RB,J.McLaughlin,DEN,0.6,00-0038794
2024,2,IND,RB,E.Wilson,GB,0.9,00-0038797
2024,2,MIA,TE,D.Kincaid,BUF,7.3,00-0038933
2024,2,CLE,TE,B.Strange,JAX,9.5,00-0038935
2024,2,PIT,WR,M.Mims,DEN,2.0,00-0038976
2024,2,CHI,WR,T.Dell,HOU,2.3,00-0038977
2024,2,JAX,WR,C.Tillman,CLE,1.2,00-0038979
2024,2,IND,TE,T.Kraft,GB,3.6,00-0038996
2024,2,DAL,QB,J.Haener,NO,-0.3,00-0038998
2024,2,NYJ,RB,T.Spears,TEN,5.1,00-0039032
2024,2,BUF,RB,D.Achane,MIA,29.5,00-0039040
2024,2,LA,TE,E.Higgins,ARI,8.8,00-0039041
2024,2,LAC,WR,J.Mingo,CAR,1.1,00-0039062
2024,2,LV,WR,Z.Flowers,BAL,22.1,00-0039064
2024,2,TB,TE,S.LaPorta,DET,3.3,00-0039065
2024,2,BAL,TE,M.Mayer,LV,2.1,00-0039066
2024,2,CIN,WR,R.Rice,KC,18.5,00-0039067
2024,2,TB,RB,J.Gibbs,DET,17.6,00-0039139
2024,2,IND,TE,L.Musgrave,GB,1.6,00-0039144
2024,2,IND,WR,J.Reed,GB,6.6,00-0039146
2024,2,LAC,QB,B.Young,CAR,1.96,00-0039150
2024,2,NYJ,QB,W.Levis,TEN,11.48,00-0039152
2024,2,CHI,QB,C.Stroud,HOU,14.3,00-0039163
2024,2,GB,QB,A.Richardson,IND,9.86,00-0039164
2024,2,NE,RB,Z.Charbonnet,SEA,17.9,00-0039165
2024,2,ATL,WR,J.Wilson,PHI,0.0,00-0039236
2024,2,CIN,RB,C.Steele,KC,0.4,00-0039325
2024,2,WAS,WR,M.Nabers,NYG,28.7,00-0039337
2024,2,BAL,TE,B.Bowers,LV,18.8,00-0039338
2024,2,LAC,TE,J.Sanders,CAR,2.8,00-0039356
2024,2,CHI,TE,C.Stover,HOU,2.8,00-0039359
2024,2,DET,RB,B.Irving,TB,2.2,00-0039361
2024,2,MIN,RB,I.Guerendo,SF,0.0,00-0039363
2024,2,TB,RB,S.Vaki,DET,2.7,00-0039364
2024,2,WAS,RB,T.Tracy,NYG,0.2,00-0039384
2024,2,NO,TE,B.Spann-Ford,DAL,0.0,00-0039530
2024,2,PIT,QB,B.Nix,DEN,8.34,00-0039732
2024,2,ARI,RB,B.Corum,LA,2.8,00-0039738
2024,2,ARI,WR,J.Whittington,LA,4.2,00-0039751
2024,2,TEN,RB,B.Allen,NYJ,19.6,00-0039794
2024,2,KC,WR,J.Burton,CIN,5.7,00-0039810
2024,2,IND,RB,M.Lloyd,GB,2.8,00-0039811
2024,2,KC,TE,E.All,CIN,7.2,00-0039814
2024,2,CIN,TE,J.Wiley,KC,1.7,00-0039824
2024,2,LA,WR,M.Harrison,ARI,29.0,00-0039849
2024,2,DET,WR,J.McMillan,TB,3.1,00-0039855
2024,2,PIT,WR,T.Franklin,DEN,0.0,00-0039868
2024,2,BUF,RB,J.Wright,MIA,0.4,00-0039874
2024,2,MIA,RB,R.Davis,BUF,3.8,00-0039875
2024,2,GB,WR,A.Mitchell,IND,4.0,00-0039890
2024,2,CLE,WR,B.Thomas,JAX,11.4,00-0039893
2024,2,CIN,WR,X.Worthy,KC,4.2,00-0039894
2024,2,MIA,WR,K.Coleman,BUF,0.0,00-0039901
2024,2,SEA,WR,J.Polk,NE,9.2,00-0039907
2024,2,NYG,QB,J.Daniels,WAS,13.44,00-0039910
2024,2,CAR,WR,L.McConkey,LAC,4.6,00-0039915
2024,2,HOU,QB,C.Williams,CHI,7.36,00-0039918
2024,2,HOU,WR,R.Odunze,CHI,5.3,00-0039919
2024,2,TEN,WR,M.Corley,NYJ,1.4,00-0039920
2024,2,LA,RB,T.Benson,ARI,2.7,00-0039921
2024,3,NE,QB,A.Rodgers,NYJ,21.04,00-0023459
2024,3,SF,QB,M.Stafford,LA,12.84,00-0026498
2024,3,LV,QB,A.Dalton,CAR,24.56,00-0027973
2024,3,KC,QB,K.Cousins,ATL,11.1,00-0029604
2024,3,LV,WR,A.Thielen,CAR,13.0,00-0030035
2024,3,CIN,TE,Z.Ertz,WAS,8.8,00-0030061
2024,3,MIN,WR,R.Woods,HOU,3.8,00-0030431
2024,3,ATL,TE,T.Kelce,KC,7.0,00-0030506
2024,3,GB,WR,D.Hopkins,TEN,19.3,00-0030564
2024,3,MIA,QB,G.Smith,SEA,11.36,00-0030565
2024,3,LAC,RB,C.Patterson,PIT,7.8,00-0030578
2024,3,BAL,WR,B.Cooks,DAL,3.6,00-0031236
2024,3,PHI,QB,D.Carr,NO,7.98,00-0031280
2024,3,CAR,WR,D.Adams,LV,8.0,00-0031381
2024,3,DEN,WR,M.Evans,TB,3.7,00-0031408
2024,3,NYG,QB,J.Winston,CLE,0.1,00-0031503
2024,3,NYG,WR,A.Cooper,CLE,27.6,00-0031544
2024,3,DAL,WR,N.Agholor,BAL,6.6,00-0031549
2024,3,MIN,WR,S.Diggs,HOU,19.92,00-0031588
2024,3,IND,WR,D.Carter,CHI,5.2,00-0031763
2024,3,PIT,QB,T.Heinicke,LAC,0.96,00-0031800
2024,3,CAR,RB,A.Abdullah,LV,3.3,00-0032104
2024,3,MIA,WR,T.Lockett,SEA,9.6,00-0032211
2024,3,NYJ,TE,A.Hooper,NE,2.9,00-0032392
2024,3,GB,TE,N.Vannett,TEN,8.9,00-0032394
2024,3,DAL,RB,D.Henry,BAL,30.4,00-0032764
2024,3,SF,WR,D.Robinson,LA,4.2,00-0032775
2024,3,GB,WR,T.Boyd,TEN,6.3,00-0033009
2024,3,SEA,WR,T.Hill,MIA,7.0,00-0033040
2024,3,BAL,RB,E.Elliott,DAL,2.2,00-0033045
2024,3,BAL,QB,D.Prescott,DAL,29.86,00-0033077
2024,3,NYJ,TE,H.Henry,NE,2.9,00-0033090
2024,3,ARI,QB,J.Goff,DET,14.56,00-0033106
2024,3,NYJ,QB,J.Brissett,NE,3.92,00-0033119
2024,3,CHI,TE,M.Alie-Cox,IND,0.0,00-0033217
2024,3,HOU,TE,J.Mundt,MIN,7.2,00-0033246
2024,3,JAX,WR,C.Samuel,BUF,5.2,00-0033282
2024,3,HOU,RB,A.Jones,MIN,25.8,00-0033293
2024,3,HOU,QB,N.Mullens,MIN,0.0,00-0033319
2024,3,ARI,WR,T.Patrick,DET,1.8,00-0033375
2024,3,MIA,TE,P.Brown,SEA,1.9,00-0033439
2024,3,ATL,RB,S.Perine,KC,7.0,00-0033526
2024,3,NE,WR,M.Williams,NYJ,6.4,00-0033536
2024,3,NYG,QB,D.Watson,CLE,16.44,00-0033537
2024,3,DET,RB,J.Conner,ARI,3.5,00-0033553
2024,3,JAX,WR,M.Hollins,BUF,2.6,00-0033555
2024,3,LA,TE,E.Saubert,SF,6.1,00-0033576
2024,3,CIN,WR,N.Brown,WAS,5.9,00-0033591
2024,3,CIN,RB,A.Ekeler,WAS,13.7,00-0033699
2024,3,MIN,RB,D.Ogunbowale,HOU,4.8,00-0033854
2024,3,ATL,WR,J.Smith-Schuster,KC,9.7,00-0033857
2024,3,SEA,TE,J.Smith,MIA,3.8,00-0033858
2024,3,JAX,QB,M.Trubisky,BUF,0.02,00-0033869
2024,3,ATL,QB,P.Mahomes,KC,16.38,00-0033873
2024,3,IND,TE,G.Everett,CHI,0.0,00-0033895
2024,3,PHI,RB,A.Kamara,NO,15.7,00-0033906
2024,3,DEN,WR,C.Godwin,TB,17.3,00-0033921
2024,3,NYG,RB,D.Foreman,CLE,0.5,00-0033925
2024,3,TB,WR,J.Reynolds,DEN,5.6,00-0033943
2024,3,PHI,RB,J.Williams,NO,0.9,00-0033948
2024,3,CIN,RB,J.McNichols,WAS,0.1,00-0033955
2024,3,SEA,RB,J.Wilson,MIA,1.4,00-0034115
2024,3,PIT,TE,W.Dissly,LAC,4.9,00-0034159
2024,3,SEA,QB,T.Boyle,MIA,3.76,00-0034177
2024,3,PIT,RB,G.Edwards,LAC,0.9,00-0034184
2024,3,NE,TE,T.Conklin,NYJ,14.3,00-0034270
2024,3,JAX,WR,M.Valdes-Scantling,BUF,1.7,00-0034272
2024,3,TB,WR,C.Sutton,DEN,13.8,00-0034348
2024,3,NO,TE,D.Goedert,PHI,27.0,00-0034351
2024,3,NYG,TE,J.Akins,CLE,6.9,00-0034364
2024,3,MIN,TE,D.Schultz,HOU,3.1,00-0034383
2024,3,ATL,WR,J.Watson,KC,2.3,00-0034386
2024,3,KC,WR,R.McCloud,ATL,5.7,00-0034407
2024,3,PHI,WR,C.Wilson,NO,1.3,00-0034418
2024,3,SEA,WR,B.Berrios,MIA,0.0,00-0034419
2024,3,HOU,WR,T.Sherfield,MIN,1.8,00-0034487
2024,3,NE,WR,A.Lazard,NYJ,13.8,00-0034521
2024,3,HOU,WR,B.Powell,MIN,2.3,00-0034646
2024,3,DAL,TE,M.Andrews,BAL,0.0,00-0034753
2024,3,BUF,WR,C.Kirk,JAX,15.9,00-0034775
2024,3,DAL,QB,L.Jackson,BAL,25.98,00-0034796
2024,3,SEA,TE,D.Smythe,MIA,1.3,00-0034798
2024,3,IND,WR,D.Moore,CHI,15.2,00-0034827
2024,3,WAS,TE,M.Gesicki,CIN,8.7,00-0034829
2024,3,PIT,TE,H.Hurst,LAC,3.5,00-0034830
2024,3,GB,WR,C.Ridley,TEN,1.9,00-0034837
2024,3,NO,RB,S.Barkley,PHI,33.6,00-0034844
2024,3,DEN,QB,B.Mayfield,TB,8.52,00-0034855
2024,3,JAX,QB,J.Allen,BUF,30.92,00-0034857
2024,3,HOU,QB,S.Darnold,MIN,23.24,00-0034869
2024,3,CAR,WR,J.Meyers,LV,21.2,00-0034960
2024,3,CAR,RB,A.Mattison,LV,13.4,00-0034972
2024,3,DAL,RB,J.Hill,BAL,7.4,00-0034975
2024,3,PHI,TE,F.Moreau,NO,1.2,00-0034981
2024,3,CHI,WR,A.Dulin,IND,0.0,00-0035021
2024,3,LV,WR,D.Johnson,CAR,26.2,00-0035216
2024,3,DET,QB,K.Murray,ARI,14.78,00-0035228
2024,3,LV,RB,M.Sanders,CAR,11.0,00-0035243
2024,3,HOU,TE,J.Oliver,MIN,0.0,00-0035249
2024,3,CLE,RB,D.Singletary,NYG,18.8,00-0035250
2024,3,GB,RB,T.Pollard,TEN,5.9,00-0035261
2024,3,CAR,QB,G.Minshew,LV,13.96,00-0035289
2024,3,LAC,WR,S.Miller,PIT,5.1,00-0035298
2024,3,TB,WR,L.Humphrey,DEN,9.7,00-0035406
2024,3,DET,WR,G.Dortch,ARI,6.5,00-0035500
2024,3,CLE,WR,D.Slayton,NYG,1.7,00-0035535
2024,3,JAX,RB,T.Johnson,BUF,13.6,00-0035537
2024,3,BUF,RB,D.Johnson,JAX,1.2,00-0035628
2024,3,NO,WR,P.Campbell,PHI,3.3,00-0035639
2024,3,MIA,WR,D.Metcalf,SEA,20.4,00-0035640
2024,3,MIA,TE,N.Fant,SEA,12.0,00-0035644
2024,3,CIN,WR,T.McLaurin,WAS,20.0,00-0035659
2024,3,ARI,RB,D.Montgomery,DET,21.2,00-0035685
2024,3,JAX,TE,D.Knox,BUF,1.7,00-0035689
2024,3,TEN,RB,J.Jacobs,GB,5.8,00-0035700
2024,3,CLE,QB,D.Jones,NYG,19.44,00-0035710
2024,3,NYJ,RB,J.Hasty,NE,0.5,00-0035806
2024,3,MIN,RB,J.Taylor,HOU,2.3,00-0036096
2024,3,BAL,RB,R.Dowdle,DAL,8.6,00-0036139
2024,3,PIT,RB,J.Dobbins,LAC,8.4,00-0036158
2024,3,BUF,WR,G.Davis,JAX,3.8,00-0036196
2024,3,CHI,RB,J.Taylor,IND,26.5,00-0036223
2024,3,SF,TE,C.Parkinson,LA,5.1,00-0036244
2024,3,WAS,RB,Z.Moss,CIN,20.7,00-0036251
2024,3,CHI,WR,M.Pittman,IND,7.6,00-0036252
2024,3,LA,WR,J.Jennings,SF,46.5,00-0036259
2024,3,LA,WR,B.Aiyuk,SF,9.8,00-0036261
2024,3,MIA,WR,L.Shenault,SEA,1.2,00-0036268
2024,3,IND,RB,D.Swift,CHI,6.2,00-0036275
2024,3,IND,TE,C.Kmet,CHI,25.7,00-0036290
2024,3,KC,WR,D.Mooney,ATL,14.6,00-0036309
2024,3,HOU,WR,J.Jefferson,MIN,20.1,00-0036322
2024,3,NYJ,RB,A.Gibson,NE,6.7,00-0036328
2024,3,BUF,WR,D.Duvernay,JAX,0.9,00-0036331
2024,3,BUF,TE,J.Deguara,JAX,1.8,00-0036332
2024,3,PIT,QB,J.Herbert,LAC,9.0,00-0036355
2024,3,BAL,WR,C.Lamb,DAL,8.7,00-0036358
2024,3,NO,QB,J.Hurts,PHI,10.94,00-0036389
2024,3,NYG,WR,J.Jeudy,CLE,8.7,00-0036407
2024,3,WAS,WR,T.Higgins,CIN,6.9,00-0036410
2024,3,MIN,RB,C.Akers,HOU,9.9,00-0036414
2024,3,TB,TE,A.Trautman,DEN,2.3,00-0036422
2024,3,SF,WR,T.Johnson,LA,5.0,00-0036427
2024,3,WAS,QB,J.Burrow,CIN,25.36,00-0036442
2024,3,DAL,WR,R.Bateman,BAL,11.8,00-0036550
2024,3,MIN,WR,N.Collins,HOU,12.6,00-0036554
2024,3,LV,RB,C.Hubbard,CAR,27.9,00-0036555
2024,3,SEA,WR,J.Waddle,MIA,6.6,00-0036613
2024,3,SEA,WR,D.Eskridge,MIA,4.0,00-0036620
2024,3,CIN,WR,D.Brown,WAS,3.6,00-0036626
2024,3,ATL,TE,N.Gray,KC,2.3,00-0036637
2024,3,PIT,WR,S.Fehoko,LAC,2.7,00-0036646
2024,3,ARI,TE,B.Wright,DET,7.4,00-0036754
2024,3,SF,WR,T.Atwell,LA,13.3,00-0036849
2024,3,NYJ,RB,R.Stevenson,NE,0.3,00-0036875
2024,3,CHI,TE,K.Granson,IND,5.0,00-0036876
2024,3,BUF,TE,L.Farrell,JAX,1.1,00-0036887
2024,3,LAC,RB,N.Harris,PIT,13.6,00-0036893
2024,3,LAC,TE,P.Freiermuth,PIT,7.3,00-0036894
2024,3,MIN,QB,D.Mills,HOU,3.16,00-0036898
2024,3,WAS,WR,J.Chase,CIN,29.8,00-0036900
2024,3,IND,RB,K.Herbert,CHI,0.9,00-0036906
2024,3,NO,WR,D.Smith,PHI,14.9,00-0036912
2024,3,NO,RB,K.Gainwell,PHI,3.2,00-0036919
2024,3,LAC,QB,J.Fields,PIT,18.4,00-0036945
2024,3,ARI,WR,A.St. Brown,DET,20.5,00-0036963
2024,3,KC,TE,K.Pitts,ATL,7.9,00-0036970
2024,3,BUF,QB,T.Lawrence,JAX,9.42,00-0036971
2024,3,BUF,QB,M.Jones,JAX,-1.12,00-0036972
2024,3,BUF,RB,T.Etienne,JAX,12.5,00-0036973
2024,3,NYG,WR,E.Moore,CLE,3.7,00-0036980
2024,3,CHI,RB,T.Sermon,IND,7.6,00-0036984
2024,3,TB,RB,J.Williams,DEN,6.1,00-0036997
2024,3,LV,TE,T.Tremble,CAR,5.9,00-0037005
2024,3,TB,RB,T.Badie,DEN,7.0,00-0037085
2024,3,NO,WR,B.Covey,PHI,2.1,00-0037132
2024,3,LAC,RB,J.Warren,PIT,1.1,00-0037228
2024,3,KC,WR,D.London,ATL,18.7,00-0037238
2024,3,PHI,WR,C.Olave,NO,20.6,00-0037239
2024,3,ARI,WR,J.Williams,DET,1.2,00-0037240
2024,3,LAC,WR,G.Pickens,PIT,10.7,00-0037247
2024,3,JAX,RB,J.Cook,BUF,18.7,00-0037248
2024,3,DEN,RB,R.White,TB,8.5,00-0037256
2024,3,JAX,WR,K.Shakir,BUF,19.2,00-0037261
2024,3,KC,RB,T.Allgeier,ATL,3.2,00-0037263
2024,3,NYG,RB,J.Ford,CLE,10.0,00-0037267
2024,3,HOU,RB,T.Chandler,MIN,1.3,00-0037276
2024,3,HOU,WR,J.Nailor,MIN,12.4,00-0037291
2024,3,LAC,TE,C.Heyward,PIT,1.2,00-0037304
2024,3,SEA,QB,S.Thompson,MIA,4.28,00-0037327
2024,3,SEA,WR,T.Conner,MIA,1.1,00-0037348
2024,3,LA,RB,J.Mason,SF,10.8,00-0037525
2024,3,PHI,WR,R.Shaheed,NO,0.0,00-0037545
2024,3,SF,RB,R.Rivers,LA,0.9,00-0037557
2024,3,CHI,WR,A.Pierce,IND,5.4,00-0037664
2024,3,BAL,WR,J.Tolbert,DAL,13.2,00-0037666
2024,3,NE,WR,G.Wilson,NYJ,14.3,00-0037740
2024,3,NO,WR,J.Dotson,PHI,2.8,00-0037741
2024,3,GB,WR,T.Burks,TEN,1.9,00-0037742
2024,3,DET,TE,T.McBride,ARI,5.5,00-0037744
2024,3,CIN,RB,B.Robinson,WAS,10.7,00-0037746
2024,3,BAL,WR,K.Turpin,DAL,14.2,00-0037801
2024,3,NE,TE,J.Ruckert,NYJ,3.5,00-0037805
2024,3,GB,TE,C.Okonkwo,TEN,3.5,00-0037809
2024,3,TEN,WR,R.Doubs,GB,2.8,00-0037816
2024,3,LA,QB,B.Purdy,SF,25.78,00-0037834
2024,3,LAC,WR,C.Austin,PIT,19.5,00-0037837
2024,3,DAL,TE,I.Likely,BAL,1.4,00-0037838
2024,3,SF,RB,K.Williams,LA,31.6,00-0037840
2024,3,CAR,RB,Z.White,LV,3.4,00-0038040
2024,3,BAL,TE,J.Ferguson,DAL,15.5,00-0038041
2024,3,DAL,TE,C.Kolar,BAL,4.0,00-0038046
2024,3,SEA,WR,E.Ezukanma,MIA,0.0,00-0038092
2024,3,NYJ,WR,T.Thornton,NE,0.0,00-0038104
2024,3,CLE,TE,D.Bellinger,NYG,2.7,00-0038115
2024,3,CLE,WR,W.Robinson,NYG,13.1,00-0038117
2024,3,NE,RB,B.Hall,NYJ,18.3,00-0038120
2024,3,TEN,WR,C.Watson,GB,8.7,00-0038124
2024,3,TEN,QB,M.Willis,GB,25.38,00-0038128
2024,3,DEN,TE,C.Otton,TB,9.7,00-0038129
2024,3,TEN,WR,D.Wicks,GB,0.0,00-0038393
2024,3,CLE,RB,E.Gray,NYG,0.0,00-0038396
2024,3,NE,WR,X.Gipson,NYJ,3.6,00-0038496
2024,3,KC,RB,B.Robinson,ATL,13.2,00-0038542
2024,3,MIA,WR,J.Smith-Njigba,SEA,6.9,00-0038543
2024,3,PIT,WR,Q.Johnston,LAC,12.4,00-0038544
2024,3,BAL,TE,L.Schoonmaker,DAL,1.5,00-0038547
2024,3,BUF,RB,T.Bigsby,JAX,0.9,00-0038555
2024,3,DET,WR,M.Wilson,ARI,14.4,00-0038559
2024,3,CAR,WR,T.Tucker,LV,22.6,00-0038563
2024,3,PIT,WR,D.Davis,LAC,0.8,00-0038573
2024,3,CAR,QB,A.O'Connell,LV,7.28,00-0038579
2024,3,GB,TE,J.Whyle,TEN,8.3,00-0038589
2024,3,WAS,RB,C.Brown,CIN,8.9,00-0038597
2024,3,BUF,WR,P.Washington,JAX,3.8,00-0038606
2024,3,NYJ,WR,K.Boutte,NE,1.2,00-0038608
2024,3,MIN,WR,X.Hutchinson,HOU,0.0,00-0038618
2024,3,WAS,WR,A.Iosivas,CIN,16.2,00-0038619
2024,3,NYJ,WR,D.Douglas,NE,14.8,00-0038621
2024,3,BAL,RB,D.Vaughn,DAL,2.3,00-0038622
2024,3,MIA,RB,K.McIntosh,SEA,1.1,00-0038636
2024,3,BAL,WR,J.Brooks,DAL,3.4,00-0038640
2024,3,LA,WR,R.Bell,SF,2.2,00-0038647
2024,3,TEN,RB,C.Brooks,GB,0.3,00-0038685
2024,3,DET,RB,E.Demercado,ARI,0.7,00-0038705
2024,3,SEA,TE,J.Hill,MIA,4.4,00-0038720
2024,3,TB,TE,N.Adkins,DEN,1.6,00-0038783
2024,3,TB,RB,J.McLaughlin,DEN,8.4,00-0038794
2024,3,TEN,RB,E.Wilson,GB,16.5,00-0038797
2024,3,JAX,TE,D.Kincaid,BUF,13.1,00-0038933
2024,3,BUF,TE,B.Strange,JAX,9.2,00-0038935
2024,3,CLE,WR,J.Hyatt,NYG,0.0,00-0038938
2024,3,DEN,RB,S.Tucker,TB,0.4,00-0038951
2024,3,TB,WR,M.Mims,DEN,1.9,00-0038976
2024,3,MIN,WR,T.Dell,HOU,11.2,00-0038977
